gene_id,regulation,tissue_id
7755,AuG,2037
6196,AuG,1893
83594,AuG,2240
100125288,AuG,2037
25852,AuG,1891
123606,AuG,1891
271,AuG,1896
2565,AuG,955
84328,AuG,955
5440,AuG,1891
148223,AuG,2240
7546,AuG,2240
23308,AuG,1891
4149,AuG,2240
2596,AuG,2037
221491,AuG,2240
51326,AuG,2037
26091,AuG,1896
6662,AuG,2240
2241,AuG,2240
55207,AuG,1893
84288,AuG,1896
56776,AuG,2037
7458,AuG,2037
81609,AuG,1891
442213,AuG,955
8508,AuG,1891
9840,AuG,1893
2247,AuG,1896
7074,AuG,955
27032,AuG,1896
11275,AuG,955
23116,AuG,1893
80762,AuG,2240
1839,AuG,955
546,AuG,2037
26999,AuG,2037
9722,AuG,1893
6092,AuG,1896
27147,AuG,2240
79027,AuG,2240
55786,AuG,1891
56853,AuG,1896
79366,AuG,1896
10483,AuG,2240
10090,AuG,2240
1182,AuG,1896
339105,AuG,2037
9308,AuG,1896
7425,AuG,1893
8745,AuG,2240
84226,AuG,955
4828,AuG,2240
114991,AuG,2037
57185,AuG,2037
4162,AuG,2037
5602,AuG,955
23303,AuG,1896
65110,AuG,955
79598,AuG,2240
3797,AuG,1893
24147,AuG,1893
283576,AuG,955
55786,AuG,2240
7187,AuG,1896
7248,AuG,1893
3738,AuG,955
84188,AuG,1896
53342,AuG,955
768211,AuG,955
5864,AuG,1893
56938,AuG,955
2563,AuG,2037
9783,AuG,1896
80013,AuG,1896
23362,AuG,1893
92558,AuG,955
816,AuG,1893
10409,AuG,955
100499483,AuG,955
388951,AuG,955
139322,AuG,955
9901,AuG,2037
51109,AuG,1896
64710,AuG,1891
54934,AuG,2037
100113407,AuG,1891
8867,AuG,2037
9063,AuG,1891
23710,AuG,1896
23544,AuG,955
533,AuG,1891
6327,AuG,1891
171392,AuG,955
55450,AuG,1896
57634,AuG,2037
200373,AuG,955
203190,AuG,955
80762,AuG,1893
55824,AuG,955
146760,AuG,955
5375,AuG,1893
22936,AuG,2240
5333,AuG,2240
210,AuG,2240
148418,AuG,955
22876,AuG,2037
130733,AuG,2037
253982,AuG,2240
10227,AuG,2037
22998,AuG,2240
54438,AuG,1893
168374,AuG,2240
25805,AuG,2240
10267,AuG,1896
2020,AuG,2037
55248,AuG,1896
55972,AuG,955
79598,AuG,1896
7587,AuG,2037
57688,AuG,1891
23201,AuG,2240
64838,AuG,1893
55008,AuG,1891
4801,AuG,1896
376940,AuG,955
22954,AuG,2037
23122,AuG,1896
5654,AuG,955
140685,AuG,2037
2846,AuG,955
55031,AuG,2240
9896,AuG,1891
127262,AuG,955
126917,AuG,2037
2778,AuG,1891
55197,AuG,1891
60437,AuG,955
322,AuG,2240
10147,AuG,1893
80011,AuG,2240
23245,AuG,1893
256536,AuG,955
5532,AuG,1893
10396,AuG,1896
2901,AuG,1891
7738,AuG,955
29951,AuG,955
11345,AuG,2240
79641,AuG,2240
132204,AuG,1891
9644,AuG,1896
23150,AuG,2240
8731,AuG,1891
3274,AuG,955
477,AuG,1893
22841,AuG,2240
200150,AuG,955
9557,AuG,1896
57643,AuG,955
26035,AuG,2037
81579,AuG,955
3709,AuG,2240
1005,AuG,955
10752,AuG,1891
2752,AuG,2240
7143,AuG,1891
26122,AuG,2037
8506,AuG,2037
57475,AuG,1896
57709,AuG,2037
10133,AuG,1891
183,AuG,1893
139599,AuG,955
80055,AuG,2037
23621,AuG,1896
136288,AuG,955
147991,AuG,955
100526835,AuG,955
8618,AuG,2240
22887,AuG,2037
5947,AuG,1896
43,AuG,955
22885,AuG,1891
3049,AuG,955
4248,AuG,1893
344901,AuG,955
2823,AuG,1893
5019,AuG,1893
3344,AuG,1891
29114,AuG,1893
4133,AuG,1896
1780,AuG,1891
4986,AuG,955
5638,AuG,1891
130355,AuG,2240
2774,AuG,1893
3091,AuG,2240
65125,AuG,2240
8938,AuG,1893
64839,AuG,1896
85458,AuG,1896
22987,AuG,1893
25788,AuG,955
100101467,AuG,2037
9467,AuG,2037
26268,AuG,1893
5364,AuG,1896
348,AuG,1891
80228,AuG,1896
29114,AuG,955
84056,AuG,1891
10859,AuG,2240
5129,AuG,2240
79007,AuG,1893
29965,AuG,1891
22849,AuG,1891
26128,AuG,1893
9580,AuG,2240
85443,AuG,955
55118,AuG,1896
80321,AuG,2240
5991,AuG,1896
5805,AuG,1893
84959,AuG,2037
65108,AuG,955
8871,AuG,1893
23108,AuG,1891
8609,AuG,1891
130916,AuG,2037
84062,AuG,955
645811,AuG,955
92370,AuG,2240
27065,AuG,955
151242,AuG,955
257194,AuG,2037
5781,AuG,1891
8648,AuG,1893
286097,AuG,1891
1849,AuG,955
5179,AuG,1893
57551,AuG,955
10313,AuG,1893
64837,AuG,1893
142678,AuG,955
25941,AuG,1896
100506012,AuG,1891
2109,AuG,955
123283,AuG,955
27018,AuG,1893
6792,AuG,955
51466,AuG,2037
127933,AuG,1891
254428,AuG,955
4494,AuG,1896
79608,AuG,2037
2764,AuG,1893
9600,AuG,2037
143686,AuG,1891
4952,AuG,955
11215,AuG,1896
6919,AuG,1896
230,AuG,1896
477,AuG,1891
203286,AuG,1891
54209,AuG,1891
81579,AuG,1896
4753,AuG,1891
400073,AuG,1896
152015,AuG,955
57471,AuG,2240
84064,AuG,2240
23259,AuG,2240
22883,AuG,1893
5414,AuG,955
2821,AuG,955
54842,AuG,1893
7280,AuG,2037
85021,AuG,955
4720,AuG,955
55030,AuG,955
151194,AuG,1891
79143,AuG,1891
124222,AuG,1891
10440,AuG,1893
23555,AuG,955
637,AuG,1891
7862,AuG,2037
400954,AuG,1891
6535,AuG,1891
170371,AuG,1891
10472,AuG,1891
83538,AuG,955
83992,AuG,2240
100507421,AuG,2240
124936,AuG,1896
10553,AuG,1891
23321,AuG,2240
66000,AuG,955
8945,AuG,2240
4204,AuG,1891
23413,AuG,955
55589,AuG,2240
29106,AuG,955
55735,AuG,955
817,AuG,2037
1827,AuG,1891
25851,AuG,1896
474170,AuG,955
440,AuG,2037
89795,AuG,2240
163131,AuG,955
338645,AuG,2240
5532,AuG,2240
23040,AuG,955
5140,AuG,2037
113178,AuG,955
23204,AuG,2240
286144,AuG,2240
165257,AuG,2037
476,AuG,955
1152,AuG,2037
1183,AuG,1896
6014,AuG,1891
8933,AuG,1891
51315,AuG,2240
9722,AuG,2037
84249,AuG,1896
1964,AuG,1896
6456,AuG,2037
91404,AuG,1896
221711,AuG,955
5096,AuG,955
26084,AuG,955
23787,AuG,1896
5516,AuG,2240
6624,AuG,1893
5909,AuG,1893
6750,AuG,1896
80333,AuG,1891
7957,AuG,2240
58526,AuG,955
9413,AuG,2240
388135,AuG,2240
51451,AuG,1891
23365,AuG,1893
9543,AuG,2037
57231,AuG,2240
81034,AuG,1891
6271,AuG,955
55916,AuG,2240
5110,AuG,955
1267,AuG,955
388662,AuG,1891
10777,AuG,1891
358,AuG,2240
256471,AuG,955
149111,AuG,1893
203228,AuG,1891
43,AuG,1891
164395,AuG,955
51231,AuG,1896
23564,AuG,2240
116138,AuG,1891
1006,AuG,955
1837,AuG,2240
5521,AuG,1896
1995,AuG,1891
3996,AuG,1896
4149,AuG,2037
259217,AuG,955
3628,AuG,955
4638,AuG,2240
51062,AuG,955
1501,AuG,2240
160518,AuG,1891
23032,AuG,1891
5087,AuG,1893
140739,AuG,1896
22802,AuG,1896
401647,AuG,955
5581,AuG,2037
314,AuG,955
85300,AuG,2240
51547,AuG,2037
7077,AuG,2240
23037,AuG,955
80205,AuG,2037
3992,AuG,1893
56906,AuG,955
92715,AuG,955
2209,AuG,955
9530,AuG,1891
57489,AuG,955
51426,AuG,2240
2628,AuG,1891
6844,AuG,1893
9663,AuG,1891
26470,AuG,1891
20,AuG,1896
283450,AuG,1896
9844,AuG,1893
84890,AuG,1891
56262,AuG,1891
3815,AuG,2037
6717,AuG,2240
4858,AuG,1891
23091,AuG,1896
6713,AuG,955
79673,AuG,1893
8605,AuG,1891
8850,AuG,1896
27254,AuG,1896
143425,AuG,1891
2774,AuG,955
23127,AuG,1893
10938,AuG,2037
83989,AuG,955
114569,AuG,955
142680,AuG,955
5747,AuG,1896
25900,AuG,955
7379,AuG,955
23673,AuG,1893
23204,AuG,1893
197342,AuG,955
9915,AuG,1893
9604,AuG,2240
23093,AuG,1896
3267,AuG,1891
162466,AuG,955
84932,AuG,1891
11180,AuG,2037
100101267,AuG,2037
115752,AuG,955
22997,AuG,2037
9515,AuG,2037
767,AuG,2037
253982,AuG,1891
83544,AuG,2240
29106,AuG,1893
8100,AuG,2240
5924,AuG,2240
5478,AuG,1891
7852,AuG,2240
8526,AuG,955
7204,AuG,2037
7008,AuG,2037
29886,AuG,1891
9117,AuG,2240
149041,AuG,955
22920,AuG,2240
57531,AuG,2240
51062,AuG,2037
1272,AuG,1891
56172,AuG,1893
796,AuG,2240
23462,AuG,2037
105,AuG,1891
8622,AuG,1896
340554,AuG,1896
56848,AuG,1891
81559,AuG,2037
340481,AuG,1891
192669,AuG,955
7531,AuG,1893
51046,AuG,2037
56903,AuG,955
369,AuG,2240
25953,AuG,1891
481,AuG,2240
343637,AuG,955
401145,AuG,955
282809,AuG,1891
219790,AuG,955
10123,AuG,2037
51299,AuG,955
114822,AuG,955
6536,AuG,2240
3756,AuG,2037
11133,AuG,2037
10587,AuG,2037
9040,AuG,1891
9920,AuG,955
399947,AuG,955
339768,AuG,2037
4857,AuG,2240
79817,AuG,1896
10621,AuG,955
25948,AuG,2037
100101467,AuG,955
10116,AuG,2037
158405,AuG,955
158747,AuG,1896
26059,AuG,1896
81631,AuG,2240
5354,AuG,2037
50813,AuG,1893
26045,AuG,2240
89765,AuG,1896
321,AuG,955
9655,AuG,2037
8482,AuG,955
344838,AuG,955
784,AuG,1893
163882,AuG,955
7391,AuG,2037
183,AuG,2240
389337,AuG,2240
5824,AuG,1891
7280,AuG,1893
5601,AuG,1893
321,AuG,1896
50512,AuG,1891
55763,AuG,2240
3422,AuG,1896
9863,AuG,2037
2941,AuG,955
54955,AuG,955
26047,AuG,1891
4719,AuG,1891
28966,AuG,2240
9926,AuG,2240
116988,AuG,955
10927,AuG,2240
10228,AuG,2037
5170,AuG,2037
478,AuG,1896
285172,AuG,2037
4978,AuG,2037
8382,AuG,1891
8724,AuG,1893
1838,AuG,1896
57406,AuG,2037
5663,AuG,1896
399697,AuG,955
55083,AuG,1896
55063,AuG,955
4340,AuG,2037
401548,AuG,955
7786,AuG,1891
80309,AuG,955
84894,AuG,1896
284695,AuG,1891
3433,AuG,1891
10540,AuG,1893
9654,AuG,955
127687,AuG,955
2891,AuG,2037
23543,AuG,2037
3576,AuG,1896
64149,AuG,955
8460,AuG,2240
10242,AuG,955
6653,AuG,1891
3899,AuG,2240
54857,AuG,955
84964,AuG,955
81618,AuG,2240
10669,AuG,955
5127,AuG,2037
56603,AuG,1893
55716,AuG,2037
157567,AuG,1893
65263,AuG,955
23209,AuG,1891
3340,AuG,1896
129450,AuG,955
2263,AuG,1891
149175,AuG,1891
134,AuG,1891
8540,AuG,1896
11193,AuG,1896
29906,AuG,2037
23085,AuG,1891
5067,AuG,1891
6900,AuG,1893
10650,AuG,2037
23122,AuG,2037
150356,AuG,1896
9885,AuG,2240
63933,AuG,2240
140459,AuG,955
4705,AuG,1891
151647,AuG,955
7857,AuG,1893
9771,AuG,955
529,AuG,1893
192668,AuG,955
9913,AuG,1891
5110,AuG,1893
55040,AuG,955
123096,AuG,1891
3705,AuG,2240
388341,AuG,955
7227,AuG,1896
5209,AuG,2240
51318,AuG,955
57095,AuG,1896
50651,AuG,955
2782,AuG,2037
10322,AuG,1891
51693,AuG,1891
85458,AuG,2037
147949,AuG,955
84251,AuG,2240
54328,AuG,2037
1993,AuG,1893
5578,AuG,2240
8658,AuG,2037
55031,AuG,1891
23585,AuG,1893
619279,AuG,2240
22859,AuG,2240
57537,AuG,1896
27018,AuG,1896
23646,AuG,1893
10274,AuG,2037
55799,AuG,1891
780,AuG,2240
158067,AuG,955
4858,AuG,1896
7597,AuG,955
54557,AuG,955
140679,AuG,955
81609,AuG,1896
29942,AuG,1896
84874,AuG,955
658,AuG,1896
57507,AuG,1896
7021,AuG,2037
23390,AuG,2240
22989,AuG,955
221035,AuG,955
284467,AuG,955
162972,AuG,955
1739,AuG,2037
51538,AuG,1896
57628,AuG,1896
5305,AuG,1893
84460,AuG,2240
8851,AuG,2240
84439,AuG,955
6195,AuG,2037
8404,AuG,955
5046,AuG,1891
9638,AuG,955
6575,AuG,955
124222,AuG,2240
56995,AuG,2037
25841,AuG,1891
165215,AuG,1891
9718,AuG,955
3459,AuG,1896
79135,AuG,1896
273,AuG,1893
84250,AuG,955
5364,AuG,1893
23150,AuG,1896
4157,AuG,2037
9659,AuG,2037
10617,AuG,2240
1804,AuG,2240
7265,AuG,1896
498,AuG,955
64921,AuG,1896
5354,AuG,1891
84303,AuG,1891
3265,AuG,1896
23316,AuG,955
2931,AuG,1891
285282,AuG,1896
8027,AuG,2240
53353,AuG,2240
5899,AuG,955
140775,AuG,2037
7226,AuG,1891
8522,AuG,2240
8243,AuG,2037
51455,AuG,2037
151354,AuG,955
10773,AuG,955
54892,AuG,955
56904,AuG,955
2766,AuG,2240
7220,AuG,2037
2068,AuG,1891
4259,AuG,1891
7638,AuG,2037
10160,AuG,2240
162333,AuG,955
23335,AuG,955
9486,AuG,1891
54674,AuG,1893
84251,AuG,2037
1272,AuG,1893
53822,AuG,955
1209,AuG,1891
10513,AuG,1891
55763,AuG,1896
51534,AuG,2240
80319,AuG,955
200933,AuG,1896
6709,AuG,2037
121601,AuG,1891
8499,AuG,1893
860,AuG,1896
10479,AuG,1891
10193,AuG,955
65108,AuG,2240
10228,AuG,955
29902,AuG,955
9378,AuG,1896
84439,AuG,2037
6663,AuG,1893
3689,AuG,1896
118491,AuG,2240
10808,AuG,1893
8528,AuG,955
57469,AuG,955
4038,AuG,1896
8869,AuG,955
2047,AuG,955
5270,AuG,2240
152579,AuG,955
23118,AuG,2240
7058,AuG,1896
55176,AuG,1891
84894,AuG,1891
2045,AuG,2037
51701,AuG,1896
57325,AuG,955
2186,AuG,2240
56990,AuG,1891
92482,AuG,2240
199720,AuG,955
160897,AuG,2240
5127,AuG,955
1296,AuG,2037
9885,AuG,1896
8604,AuG,1891
51605,AuG,2037
389941,AuG,2037
84267,AuG,2240
51046,AuG,955
9306,AuG,1891
89927,AuG,1891
57403,AuG,2240
9962,AuG,2037
283871,AuG,1891
57715,AuG,955
10873,AuG,955
89801,AuG,2037
83986,AuG,2240
745,AuG,1896
54386,AuG,955
170261,AuG,1891
55312,AuG,1891
23349,AuG,1891
2857,AuG,955
753,AuG,1893
9788,AuG,1891
64581,AuG,1896
139231,AuG,1896
84966,AuG,955
164153,AuG,955
8529,AuG,955
2554,AuG,955
107,AuG,1896
9625,AuG,955
51528,AuG,1896
27106,AuG,1896
58473,AuG,955
56255,AuG,2240
4036,AuG,1891
9937,AuG,955
79856,AuG,2240
4784,AuG,2240
5048,AuG,2037
51773,AuG,955
5099,AuG,1896
22930,AuG,1891
53407,AuG,955
201161,AuG,2240
388730,AuG,2037
2823,AuG,2240
30000,AuG,955
55529,AuG,1896
22891,AuG,1891
26000,AuG,1891
22849,AuG,1896
4986,AuG,1891
84256,AuG,2037
56884,AuG,2240
570,AuG,955
51209,AuG,1891
80821,AuG,1891
84256,AuG,2240
221178,AuG,1891
53358,AuG,1896
51466,AuG,1893
117166,AuG,2037
23787,AuG,1891
6508,AuG,1896
79948,AuG,955
50484,AuG,1896
79187,AuG,2037
100130519,AuG,955
4130,AuG,2037
403,AuG,1896
196385,AuG,955
4942,AuG,1891
5621,AuG,1891
253769,AuG,955
41,AuG,1891
150356,AuG,2240
65012,AuG,2037
25830,AuG,1896
8862,AuG,1896
55561,AuG,2037
399947,AuG,1891
339184,AuG,955
57178,AuG,2037
114805,AuG,1896
3684,AuG,1896
163747,AuG,955
93183,AuG,2240
79929,AuG,1893
342667,AuG,955
121340,AuG,955
7074,AuG,2240
113655,AuG,955
204851,AuG,2037
7746,AuG,2037
153733,AuG,1891
55218,AuG,1891
85449,AuG,1896
7480,AuG,1893
1649,AuG,2240
1408,AuG,955
148252,AuG,1896
3267,AuG,2240
51247,AuG,2240
23355,AuG,1896
4683,AuG,2240
54847,AuG,955
1585,AuG,2037
7329,AuG,2037
54828,AuG,1891
2705,AuG,1891
55638,AuG,2037
6092,AuG,955
22874,AuG,2240
54734,AuG,2037
50859,AuG,1891
666,AuG,1891
7905,AuG,1893
51209,AuG,955
23291,AuG,2037
113235,AuG,955
9394,AuG,1896
89927,AuG,1893
6624,AuG,955
9758,AuG,1891
79647,AuG,2240
9256,AuG,955
358,AuG,1896
29920,AuG,1891
64850,AuG,1893
221477,AuG,1896
54969,AuG,1896
108,AuG,1891
23034,AuG,1896
134553,AuG,2240
9793,AuG,1896
9270,AuG,1893
23641,AuG,2037
6720,AuG,955
10297,AuG,1896
7345,AuG,1891
64067,AuG,1896
83930,AuG,2240
1434,AuG,2240
3216,AuG,1896
205564,AuG,1891
55327,AuG,2037
23462,AuG,1893
441061,AuG,955
2746,AuG,1893
29105,AuG,955
55819,AuG,1891
4601,AuG,1896
5876,AuG,1891
221143,AuG,2240
8633,AuG,955
80228,AuG,2037
57403,AuG,1893
27333,AuG,1896
3423,AuG,955
4821,AuG,2037
50855,AuG,1891
57515,AuG,2037
91010,AuG,2240
4212,AuG,1896
201514,AuG,955
1759,AuG,1891
5925,AuG,1896
2051,AuG,1893
23543,AuG,955
1836,AuG,2240
9040,AuG,1893
81539,AuG,2240
6305,AuG,1896
129880,AuG,955
202374,AuG,955
3157,AuG,1893
340706,AuG,2037
9001,AuG,2037
23543,AuG,1893
84065,AuG,1891
159,AuG,2240
10277,AuG,1891
127833,AuG,955
10409,AuG,1896
2036,AuG,1893
78994,AuG,2037
196394,AuG,1891
4593,AuG,955
9252,AuG,1891
26038,AuG,1893
1839,AuG,2240
7458,AuG,1891
7163,AuG,1893
57143,AuG,955
4131,AuG,955
57533,AuG,2240
3217,AuG,2240
80728,AuG,1896
7485,AuG,955
84722,AuG,955
5654,AuG,1896
6733,AuG,2037
114815,AuG,955
402,AuG,1896
54749,AuG,1896
57709,AuG,2240
3798,AuG,1891
583,AuG,1891
10397,AuG,2240
5122,AuG,955
54498,AuG,2240
53828,AuG,955
26086,AuG,2037
222183,AuG,2037
114792,AuG,1896
55816,AuG,2240
23001,AuG,2240
112609,AuG,955
1974,AuG,1891
55346,AuG,955
9751,AuG,955
91408,AuG,955
26128,AuG,2240
4861,AuG,955
60495,AuG,1891
9912,AuG,955
9805,AuG,1893
221491,AuG,955
2475,AuG,955
7991,AuG,955
203062,AuG,955
10914,AuG,2240
9647,AuG,1896
89801,AuG,1896
23329,AuG,1896
7439,AuG,1891
79673,AuG,955
6447,AuG,2240
27115,AuG,955
7468,AuG,1891
5905,AuG,1891
23353,AuG,2037
196403,AuG,2037
146713,AuG,2037
23046,AuG,1891
53358,AuG,1891
55084,AuG,2240
114825,AuG,1896
51439,AuG,1896
2977,AuG,1891
144809,AuG,955
84890,AuG,2240
3992,AuG,1896
59084,AuG,1891
114793,AuG,2240
55246,AuG,955
5860,AuG,2240
9805,AuG,1891
84679,AuG,955
7341,AuG,2240
6860,AuG,2240
23309,AuG,1893
627,AuG,1893
51019,AuG,2240
6622,AuG,1896
745,AuG,955
79694,AuG,2240
57580,AuG,2240
80011,AuG,1891
56902,AuG,2240
134429,AuG,2240
84684,AuG,955
5802,AuG,955
83856,AuG,1896
342184,AuG,955
5593,AuG,955
57722,AuG,2240
440574,AuG,1891
1996,AuG,1891
9897,AuG,2240
26128,AuG,1891
25924,AuG,955
152404,AuG,1896
25927,AuG,1891
286262,AuG,955
57556,AuG,1891
192683,AuG,1896
94097,AuG,1891
11244,AuG,1896
121665,AuG,1896
3306,AuG,955
80023,AuG,1893
23308,AuG,1896
6252,AuG,2037
2775,AuG,1893
144097,AuG,2037
55611,AuG,1891
54674,AuG,2240
11230,AuG,2240
29944,AuG,1896
91775,AuG,2037
9630,AuG,2240
5528,AuG,2037
6810,AuG,1896
54714,AuG,955
22903,AuG,2240
9145,AuG,2037
98,AuG,2240
116987,AuG,1891
5860,AuG,1896
153643,AuG,955
131034,AuG,955
7533,AuG,2037
23265,AuG,1891
10769,AuG,1893
9023,AuG,955
534,AuG,1891
64837,AuG,2037
4293,AuG,2037
10391,AuG,1891
653121,AuG,2037
84131,AuG,1896
219844,AuG,955
151258,AuG,955
50649,AuG,1891
10268,AuG,2240
84302,AuG,1893
9420,AuG,955
24141,AuG,955
8945,AuG,1896
146433,AuG,955
60494,AuG,955
163782,AuG,2240
285175,AuG,2240
5638,AuG,1896
79618,AuG,2240
23641,AuG,955
10314,AuG,1891
3705,AuG,955
84309,AuG,955
4692,AuG,1891
51633,AuG,2240
1639,AuG,955
183,AuG,1896
205,AuG,1896
388336,AuG,955
55198,AuG,2037
57407,AuG,955
117,AuG,2240
116984,AuG,1893
27087,AuG,955
23229,AuG,1891
51538,AuG,2240
199731,AuG,2240
116,AuG,1891
23348,AuG,2240
7532,AuG,1896
84868,AuG,1891
2904,AuG,955
23657,AuG,2240
9843,AuG,1891
22858,AuG,2240
56897,AuG,2037
4857,AuG,2037
57446,AuG,2240
124944,AuG,2037
476,AuG,2037
6535,AuG,955
125113,AuG,955
98,AuG,1891
93185,AuG,1891
402,AuG,955
6457,AuG,2037
84288,AuG,2240
197407,AuG,955
93273,AuG,955
2822,AuG,2037
654429,AuG,955
728591,AuG,955
2530,AuG,2240
9900,AuG,2240
388610,AuG,955
5287,AuG,1896
57689,AuG,955
5019,AuG,955
401562,AuG,955
3383,AuG,2240
56952,AuG,955
84466,AuG,2240
79962,AuG,955
81704,AuG,2240
338707,AuG,2037
10595,AuG,2037
1016,AuG,1891
90134,AuG,2037
89853,AuG,2240
54941,AuG,1896
11332,AuG,2240
154807,AuG,2240
1399,AuG,2037
5717,AuG,1893
254158,AuG,955
9479,AuG,2240
285676,AuG,955
998,AuG,1896
57460,AuG,1896
23148,AuG,1891
9604,AuG,1896
23580,AuG,2240
147015,AuG,1896
51022,AuG,1891
5081,AuG,955
526,AuG,1896
23515,AuG,2037
5158,AuG,955
55917,AuG,2240
23396,AuG,1893
9369,AuG,1896
23097,AuG,2037
4249,AuG,2037
50807,AuG,1896
55356,AuG,2240
57522,AuG,955
94239,AuG,2240
154661,AuG,1891
6745,AuG,2240
4675,AuG,2240
6777,AuG,2037
129607,AuG,955
26059,AuG,1893
22982,AuG,1896
219539,AuG,955
7102,AuG,1893
143279,AuG,955
10003,AuG,955
6118,AuG,2240
80821,AuG,2240
79751,AuG,1891
1846,AuG,2037
23023,AuG,1891
83449,AuG,955
147906,AuG,1896
23285,AuG,1896
162963,AuG,1891
84276,AuG,955
59345,AuG,955
89782,AuG,1896
11022,AuG,2037
23140,AuG,2037
123096,AuG,955
5362,AuG,2037
23092,AuG,2037
441459,AuG,2037
770,AuG,1896
3845,AuG,2240
84969,AuG,955
6709,AuG,1893
65055,AuG,1893
2597,AuG,2240
122060,AuG,2240
25914,AuG,1891
8514,AuG,955
9802,AuG,1896
9796,AuG,955
56907,AuG,955
23774,AuG,2037
219736,AuG,955
6938,AuG,2240
2778,AuG,2240
4131,AuG,1891
388135,AuG,955
23181,AuG,1896
9895,AuG,1891
7322,AuG,1896
55144,AuG,2240
2222,AuG,1891
9519,AuG,1891
51313,AuG,2240
3156,AuG,1893
2068,AuG,955
87178,AuG,955
57447,AuG,1896
117155,AuG,2037
85465,AuG,955
29967,AuG,2037
79966,AuG,1896
345757,AuG,2240
2892,AuG,2240
10955,AuG,1891
60592,AuG,1891
25837,AuG,1893
63027,AuG,1891
80331,AuG,955
144404,AuG,2037
51807,AuG,955
23413,AuG,1893
353088,AuG,1896
84448,AuG,2037
64393,AuG,1891
619208,AuG,1896
23049,AuG,2037
56853,AuG,2240
933,AuG,1891
150353,AuG,955
203228,AuG,955
84547,AuG,955
7159,AuG,1891
523,AuG,955
23382,AuG,2240
160140,AuG,955
5526,AuG,955
7545,AuG,1896
63982,AuG,1893
5573,AuG,1896
535,AuG,955
222537,AuG,1896
64377,AuG,2037
6300,AuG,2037
10076,AuG,1891
22986,AuG,955
9315,AuG,2037
6622,AuG,2240
283209,AuG,1891
144448,AuG,955
143425,AuG,2037
6598,AuG,2037
284521,AuG,955
131616,AuG,1891
54112,AuG,1896
51377,AuG,1891
11240,AuG,1893
1036,AuG,2240
8669,AuG,1891
2774,AuG,1896
2060,AuG,2240
3991,AuG,955
84966,AuG,2037
386617,AuG,955
221336,AuG,1891
79612,AuG,2037
1010,AuG,955
9670,AuG,1891
23389,AuG,2037
55161,AuG,1896
11275,AuG,1896
64753,AuG,2240
25978,AuG,1896
100506049,AuG,955
3250,AuG,955
284306,AuG,955
6094,AuG,2037
57282,AuG,2037
54940,AuG,955
3949,AuG,2240
766,AuG,955
6810,AuG,1891
79598,AuG,1891
4714,AuG,1891
1073,AuG,1896
22982,AuG,2037
9737,AuG,1893
79085,AuG,1896
9372,AuG,1893
22981,AuG,2037
7857,AuG,955
83992,AuG,1896
54899,AuG,955
22861,AuG,1896
284716,AuG,955
4849,AuG,2037
6001,AuG,1896
23632,AuG,2240
158471,AuG,955
285282,AuG,1891
5253,AuG,2037
5521,AuG,1893
6529,AuG,1896
55466,AuG,955
1793,AuG,1891
1381,AuG,2240
2037,AuG,1893
55222,AuG,955
149840,AuG,2037
66036,AuG,1896
138240,AuG,955
9636,AuG,1891
9825,AuG,1891
5098,AuG,955
7942,AuG,1891
219527,AuG,1896
22826,AuG,955
11251,AuG,955
4693,AuG,1891
55770,AuG,1896
54843,AuG,955
55859,AuG,2240
8153,AuG,1891
26232,AuG,1893
388324,AuG,955
121512,AuG,1896
56884,AuG,955
26507,AuG,1891
29117,AuG,2240
23136,AuG,1891
55054,AuG,2037
4862,AuG,1893
51090,AuG,1891
80174,AuG,955
8635,AuG,2240
11277,AuG,955
50863,AuG,1893
24138,AuG,1891
9372,AuG,2037
81609,AuG,1893
286,AuG,1893
66004,AuG,1891
100507050,AuG,955
57530,AuG,955
402381,AuG,955
3708,AuG,955
26268,AuG,1891
132789,AuG,955
51735,AuG,2240
11275,AuG,1893
9747,AuG,1896
7412,AuG,2240
116984,AuG,1896
51517,AuG,955
645369,AuG,955
9782,AuG,1896
57460,AuG,1891
56910,AuG,1896
138639,AuG,955
2617,AuG,1893
79735,AuG,2037
9181,AuG,955
8936,AuG,1893
84542,AuG,1896
23168,AuG,1893
283248,AuG,955
79365,AuG,1896
57062,AuG,1891
9915,AuG,1891
51308,AuG,1893
26207,AuG,2240
8195,AuG,1891
3093,AuG,1893
6855,AuG,955
85476,AuG,2240
482,AuG,1896
23270,AuG,1891
80231,AuG,2037
57539,AuG,955
6916,AuG,1896
22983,AuG,2037
10505,AuG,955
146802,AuG,955
169841,AuG,2240
100113407,AuG,955
9645,AuG,2037
7710,AuG,955
130940,AuG,955
8506,AuG,955
124093,AuG,955
7694,AuG,955
4093,AuG,1896
54602,AuG,1896
81533,AuG,1896
6261,AuG,955
9962,AuG,955
1856,AuG,2037
4601,AuG,2240
27445,AuG,1893
163154,AuG,955
79647,AuG,1896
126520,AuG,955
8416,AuG,955
6319,AuG,1891
9331,AuG,2037
373,AuG,2240
9659,AuG,955
57611,AuG,955
57172,AuG,955
11113,AuG,1896
57520,AuG,2037
27242,AuG,955
10818,AuG,2240
4718,AuG,955
339488,AuG,2037
54876,AuG,955
152789,AuG,2240
26273,AuG,1891
8933,AuG,1893
3094,AuG,1893
7572,AuG,2240
283987,AuG,2037
55619,AuG,1893
5049,AuG,2240
55652,AuG,2240
56104,AuG,955
58515,AuG,2240
55450,AuG,2240
