,pert_id,gene_id
1007,BRDN0001586935,284266
1008,BRDN0001583768,284266
1009,BRDN0001584767,51266
1010,BRDN0001584239,51266
1011,BRDN0001583332,26253
1012,BRDN0001585037,26253
1013,BRDN0001583136,10332
1014,BRDN0001581521,10332
1015,BRDN0000579877,1053
1016,BRDN0000585645,1053
1017,BRDN0001582399,2015
1018,BRDN0001582515,2015
1019,BRDN0001486432,1109
1020,BRDN0001488265,1109
1021,BRDN0001482781,6718
1022,BRDN0001484177,6718
1023,BRDN0001483144,6718
1024,BRDN0001480423,6718
1025,BRDN0001487842,6718
1026,BRDN0001484274,6718
1027,BRDN0001148442,269
1028,BRDN0001149245,269
1029,BRDN0001144969,79877
1030,BRDN0001148499,79877
1031,BRDN0001585170,2811
1032,BRDN0001585593,2811
1033,BRDN0001486613,3292
1034,BRDN0001480258,3292
1035,BRDN0001479116,3594
1036,BRDN0001481003,3594
1037,BRDN0001488338,7201
1038,BRDN0001488554,7201
1039,BRDN0001479362,495
1040,BRDN0001485454,495
1041,BRDN0001503833,94026
1042,BRDN0001500049,94026
1043,BRDN0001481269,1261
1044,BRDN0001479275,1261
1045,BRDN0001584047,55211
1046,BRDN0001586986,55211
1047,BRDN0001485109,112398
1048,BRDN0001484833,112398
1049,BRDN0001480432,112398
1050,BRDN0001479754,2538
1051,BRDN0001482950,2538
1052,BRDN0001486768,2798
1053,BRDN0001485509,2798
1054,BRDN0001147322,4914
1055,BRDN0001148112,4914
1056,BRDN0001145890,79834
1057,BRDN0001147666,79834
1058,BRDN0001501134,4010
1059,BRDN0001519279,4010
1060,BRDN0001497958,7441
1061,BRDN0001497729,7441
1062,BRDN0001583330,29802
1063,BRDN0001583870,29802
1064,BRDN0001498168,1081
1065,BRDN0001498244,1081
1066,BRDN0001494761,3543
1067,BRDN0001496879,3543
1068,BRDN0001498635,5648
1069,BRDN0001498266,5648
1070,BRDN0001499553,10747
1071,BRDN0001503205,10747
1072,BRDN0001488393,2847
1073,BRDN0001479693,2847
1074,BRDN0000734420,4547
1075,BRDN0000734431,4547
1076,BRDN0001584117,5669
1077,BRDN0001583521,5669
1078,BRDN0001584789,5671
1079,BRDN0001584770,5671
1080,BRDN0001585744,5672
1081,BRDN0001583314,5672
1082,BRDN0001581931,5673
1083,BRDN0001581291,5673
1084,BRDN0001582539,5675
1085,BRDN0001582990,5675
1086,BRDN0001582611,5678
1087,BRDN0001584724,5678
1088,BRDN0001499778,6690
1089,BRDN0001497795,6690
1090,BRDN0000585873,6691
1091,BRDN0000585517,6691
1092,BRDN0001583746,27290
1093,BRDN0001500208,10139
1094,BRDN0001500234,10139
1095,BRDN0001503631,10139
1096,BRDN0003228226,10139
1097,BRDN0003228285,10139
1098,TRCN0000026437,4695
1099,TRCN0000026487,4695
1100,TRCN0000026504,4695
1101,CGS001-4695,4695
1102,BRDN0001485062,4695
1103,BRDN0001483513,4695
1104,BRDN0001482817,4701
1105,BRDN0001480950,4701
1106,BRDN0001485015,4701
1107,BRDN0001504127,26230
1108,BRDN0001496429,26230
1109,BRDN0001502082,57818
1110,BRDN0001519691,57818
1111,BRDN0001483131,2692
1112,BRDN0001482804,2692
1113,BRDN0001583544,11024
1114,BRDN0001581938,11024
1115,BRDN0001586523,5680
1116,BRDN0001586916,5680
1117,BRDN0001488543,6340
1118,BRDN0001485698,6340
1119,BRDN0001487196,8647
1120,BRDN0001488018,8647
1121,BRDN0001056898,84444
1122,BRDN0001057300,84444
1123,BRDN0001581258,54849
1124,BRDN0001584081,54849
1125,BRDN0001146773,4593
1126,BRDN0001148371,4593
1127,BRDN0001585785,9437
1128,BRDN0001581748,9437
1129,BRDN0001582126,9436
1130,BRDN0001584372,9436
1131,BRDN0001497951,51372
1132,BRDN0001499038,51372
1133,BRDN0001146393,4342
1134,BRDN0001146861,4342
1135,BRDN0001480688,4352
1136,BRDN0001488504,4352
1137,BRDN0001148923,658
1138,BRDN0001149274,658
1139,BRDN0001057091,1106
1140,BRDN0001057218,1106
1141,BRDN0001519427,63036
1142,BRDN0001500299,63036
1143,BRDN0001502509,51032
1144,BRDN0001501079,51032
1145,BRDN0001482312,2977
1146,BRDN0001486972,2977
1147,BRDN0001496780,51750
1148,BRDN0001504261,51750
1149,BRDN0001498474,671
1150,BRDN0001498864,671
1151,BRDN0001489033,1144
1152,BRDN0001480057,1144
1153,BRDN0001486317,1146
1154,BRDN0001482883,1146
1155,BRDN0001162277,10595
1156,BRDN0001162553,10595
1157,BRDN0001581760,5795
1158,BRDN0001583639,5795
1159,BRDN0001485112,5802
1160,BRDN0001485868,5802
1161,BRDN0001484040,6326
1162,BRDN0001481962,6326
1163,BRDN0001480608,6331
1164,BRDN0001488671,6331
1165,BRDN0001486955,6335
1166,BRDN0001487451,6335
1167,BRDN0001518722,5003
1168,BRDN0001501560,5003
1169,BRDN0001585951,3792
1170,BRDN0001586958,3792
1171,BRDN0001482875,1142
1172,BRDN0001482763,1142
1173,BRDN0001484784,1143
1174,BRDN0001480506,1143
1175,BRDN0001489702,1543
1176,BRDN0001485365,1543
1177,BRDN0001481620,1543
1178,BRDN0001487249,1544
1179,BRDN0001485248,1544
1180,BRDN0001479298,1548
1181,BRDN0001488583,1548
1182,BRDN0001484266,1548
1183,BRDN0001482589,1555
1184,BRDN0001488277,1555
1185,BRDN0001483876,1558
1186,BRDN0001487494,1558
1187,BRDN0001479811,1551
1188,BRDN0001483869,1551
1189,BRDN0001479438,8529
1190,BRDN0001488007,8529
1191,BRDN0001146355,30811
1192,BRDN0001145500,30811
1193,BRDN0001485599,190
1194,BRDN0001489077,190
1195,BRDN0001487973,8856
1196,BRDN0001480020,8856
1197,BRDN0001488686,9970
1198,BRDN0001481496,9970
1199,BRDN0001585431,8482
1200,BRDN0001586378,8482
1201,BRDN0001484470,6336
1202,BRDN0001488841,6336
1203,BRDN0001487681,11280
1204,BRDN0001481755,11280
1205,BRDN0001500377,374868
1206,BRDN0001518834,374868
1207,BRDN0001147358,6098
1208,BRDN0001149251,6098
1209,BRDN0001487213,778
1210,BRDN0001480445,778
1211,BRDN0001486644,779
1212,BRDN0001481069,779
1213,BRDN0001487298,1134
1214,BRDN0001488269,1134
1215,BRDN0001484524,1135
1216,BRDN0001480459,1135
1217,BRDN0001053815,1136
1218,BRDN0001053790,1136
1219,BRDN0001480021,1137
1220,BRDN0001489279,1137
1221,BRDN0001488612,1138
1222,BRDN0001480940,1138
1223,BRDN0001486563,8973
1224,BRDN0001478891,8973
1225,BRDN0001486347,55584
1226,BRDN0001481000,55584
1227,BRDN0001486660,1145
1228,BRDN0001489523,1145
1229,BRDN0001480310,1584
1230,BRDN0001481113,1584
1231,BRDN0001479434,1585
1232,BRDN0001481889,1585
1233,BRDN0001487975,1586
1234,BRDN0001488323,1586
1235,BRDN0001482386,1557
1236,BRDN0001483379,1557
1237,BRDN0001483140,1589
1238,BRDN0001487190,1589
1239,BRDN0001500871,1591
1240,BRDN0001501422,1591
1241,BRDN0001483703,1579
1242,BRDN0001487393,1579
1243,BRDN0001481556,23439
1244,BRDN0001480288,23439
1245,BRDN0001585129,26280
1246,BRDN0001581609,26280
1247,BRDN0001477898,55844
1248,BRDN0001477724,55844
1249,BRDN0001486598,486
1250,BRDN0001488408,486
1251,BRDN0001065786,430
1252,BRDN0001065682,430
1253,BRDN0001583483,81501
1254,BRDN0001584528,81501
1255,BRDN0001489739,954
1256,BRDN0001481169,954
1257,BRDN0001145013,221823
1258,BRDN0001146253,221823
1259,BRDN0001497968,53347
1260,BRDN0001499861,53347
1261,BRDN0001488190,29881
1262,BRDN0001487700,29881
1263,BRDN0001148579,80122
1264,BRDN0001146020,80122
1265,BRDN0001145178,51776
1266,BRDN0001146874,51776
1267,BRDN0001147016,27
1268,BRDN0001146737,27
1269,BRDN0001481834,2903
1270,BRDN0001481599,2903
1271,BRDN0001483143,2904
1272,BRDN0001487790,2904
1273,BRDN0001483480,2906
1274,BRDN0001487749,2906
1275,BRDN0001582617,80739
1276,BRDN0001582375,80739
1277,BRDN0001486304,1080
1278,BRDN0001484546,1080
1279,BRDN0001582227,3904
1280,BRDN0001586995,3904
1281,TRCN0000236464,84619
1282,TRCN0000236465,84619
1283,TRCN0000236466,84619
1284,CGS001-84619,84619
1285,BRDN0001495631,84619
1286,BRDN0001497349,84619
1287,BRDN0001498626,23101
1288,BRDN0001499711,23101
1289,BRDN0001485784,2569
1290,BRDN0001479096,2569
1291,BRDN0001489114,2570
1292,BRDN0001487800,2570
1293,BRDN0001486626,2899
1294,BRDN0001485308,2899
1295,BRDN0001499672,54827
1296,BRDN0001499720,54827
1297,BRDN0001488058,3737
1298,BRDN0001486657,3737
1299,BRDN0001479777,3739
1300,BRDN0001487241,3739
1301,BRDN0001487369,9312
1302,BRDN0001486853,9312
1303,BRDN0001484618,3747
1304,BRDN0001486633,3747
1305,BRDN0001480388,3748
1306,BRDN0001486390,3748
1307,BRDN0001481974,3756
1308,BRDN0001487447,3756
1309,BRDN0001484357,3762
1310,BRDN0001485977,3762
1311,BRDN0001479483,3786
1312,BRDN0001487620,3786
1313,BRDN0001480935,9132
1314,BRDN0001486388,9132
1315,BRDN0001585985,6521
1316,BRDN0001584513,6521
1317,BRDN0001586456,9840
1318,BRDN0001585355,9840
1319,BRDN0001584064,79679
1320,BRDN0001581744,79679
1321,BRDN0001485510,2561
1322,BRDN0001482741,2561
1323,BRDN0001487734,3744
1324,BRDN0001486430,3744
1325,BRDN0001483986,3770
1326,BRDN0001487527,3770
1327,BRDN0001149492,5568
1328,BRDN0001148597,5568
1329,BRDN0001480343,55304
1330,BRDN0001481028,55304
1331,BRDN0001498256,79865
1332,BRDN0001497682,79865
1333,BRDN0001503709,342538
1334,BRDN0001499989,342538
1335,BRDN0001480256,786
1336,BRDN0001479791,786
1337,BRDN0001482489,26330
1338,BRDN0001481888,26330
1339,BRDN0001054267,56659
1340,BRDN0001054188,56659
1341,BRDN0001582551,26103
1342,BRDN0001585193,26103
1343,BRDN0001483895,189
1344,BRDN0001481769,189
1345,BRDN0001496952,200315
1346,BRDN0001495478,200315
1347,BRDN0001497794,9582
1348,BRDN0001497618,9582
1349,BRDN0001491178,1084
1350,BRDN0001491300,1084
1351,BRDN0001584501,1089
1352,BRDN0001586333,1089
1353,BRDN0001066401,1048
1354,BRDN0001066311,1048
1355,BRDN0001586863,1087
1356,BRDN0001582883,1087
1357,BRDN0001581146,1088
1358,BRDN0001582575,1088
1359,BRDN0001582610,90273
1360,BRDN0001581909,90273
1361,BRDN0001585611,5676
1362,BRDN0000582738,5624
1363,BRDN0000582712,5624
1364,BRDN0001488395,28234
1365,BRDN0001488685,28234
1366,BRDN0001483032,131
1367,BRDN0001485849,131
1368,TRCN0000028398,593
1369,TRCN0000028456,593
1370,TRCN0000028473,593
1371,CGS001-593,593
1372,BRDN0001487906,487
1373,BRDN0001482383,487
1374,BRDN0001054492,3787
1375,BRDN0001054123,3787
1376,BRDN0001054588,169522
1377,BRDN0001054414,169522
1378,BRDN0001496135,59269
1379,BRDN0001495414,59269
1380,BRDN0001147726,84033
1381,BRDN0001146767,84033
1382,BRDN0001488327,9033
1383,BRDN0001482447,9033
1384,BRDN0001489816,3753
1385,BRDN0001480227,3753
1386,BRDN0001490289,9992
1387,BRDN0001486278,9992
1388,BRDN0001481574,8989
1389,BRDN0001482445,8989
1390,BRDN0001489176,7222
1391,BRDN0001482757,7222
1392,BRDN0001485747,7224
1393,BRDN0001487223,7224
1394,BRDN0001484455,57113
1395,BRDN0001486534,57113
1396,BRDN0001144989,140803
1397,BRDN0001148109,140803
1398,BRDN0001486661,7442
1399,BRDN0001482906,7442
1400,BRDN0001489849,56302
1401,BRDN0001482860,56302
1402,BRDN0001482810,55503
1403,BRDN0001484292,55503
1404,BRDN0001053963,4738
1405,BRDN0001053857,4738
1406,BRDN0003438281,4738
1407,TRCN0000048788,5049
1408,TRCN0000048789,5049
1409,TRCN0000048792,5049
1410,CGS001-5049,5049
1411,TRCN0000154826,23384
1412,TRCN0000155143,23384
1413,TRCN0000155846,23384
1414,CGS001-23384,23384
1415,BRDN0001146934,9223
1416,BRDN0001146833,9223
1417,BRDN0001481361,10021
1418,BRDN0001484604,10021
1419,BRDN0000585133,80243
1420,BRDN0000585178,80243
1421,BRDN0001488531,3283
1422,BRDN0001480496,3283
1423,BRDN0001487193,3284
1424,BRDN0001483315,3284
1425,BRDN0001502935,3802
1426,BRDN0001503020,3802
1427,BRDN0001584634,3804
1428,BRDN0001582129,3804
1429,BRDN0001582098,3804
1430,BRDN0001586391,3805
1431,BRDN0001582509,3805
1432,BRDN0003228774,3805
1433,BRDN0001583791,3805
1434,BRDN0003228568,3805
1435,BRDN0001502867,3809
1436,BRDN0001499169,3809
1437,BRDN0001504064,3811
1438,BRDN0001495602,3811
1439,BRDN0001584843,115653
1440,BRDN0001585739,115653
1441,BRDN0001065184,8312
1442,BRDN0001065185,8312
1443,BRDN0001065093,8312
1444,BRDN0001064996,8312
1445,TRCN0000014825,6909
1446,TRCN0000014824,6909
1447,TRCN0000014827,6909
1448,CGS001-6909,6909
1449,BRDN0001501210,6909
1450,BRDN0001500342,6909
1451,TRCN0000077914,22905
1452,TRCN0000077915,22905
1453,TRCN0000077916,22905
1454,CGS001-22905,22905
1455,BRDN0001503494,22905
1456,BRDN0001519674,22905
1457,BRDN0001502173,22905
1458,TRCN0000128930,9703
1459,TRCN0000130217,9703
1460,TRCN0000278848,9703
1461,CGS001-9703,9703
1462,TRCN0000130837,9710
1463,TRCN0000277611,9710
1464,TRCN0000277612,9710
1465,CGS001-9710,9710
1466,BRDN0003578955,9710
1467,BRDN0003579104,9710
1468,TRCN0000167098,9851
1469,TRCN0000172574,9851
1470,TRCN0000172929,9851
1471,CGS001-9851,9851
1472,BRDN0003577435,9851
1473,BRDN0003579243,9851
1474,TRCN0000033551,8678
1475,TRCN0000033549,8678
1476,TRCN0000033553,8678
1477,CGS001-8678,8678
1478,BRDN0001562974,8678
1479,BRDN0001562861,8678
1480,BRDN0001562644,8678
1481,BRDN0001563104,8678
1482,BRDN0001563128,8678
1483,TRCN0000061753,847
1484,TRCN0000061754,847
1485,TRCN0000061756,847
1486,CGS001-847,847
1487,BRDN0001480748,847
1488,BRDN0001489654,847
1489,BRDN0001487211,847
1490,TRCN0000000716,8895
1491,TRCN0000000714,8895
1492,TRCN0000000717,8895
1493,CGS001-8895,8895
1494,BRDN0001148201,8895
1495,BRDN0001147455,8895
1496,BRDN0001148846,8895
1497,BRDN0001148974,8895
1498,TRCN0000003832,899
1499,TRCN0000003833,899
1500,TRCN0000003834,899
1501,CGS001-899,899
1502,BRDN0001481072,902
1503,BRDN0001481524,902
1504,BRDN0001484098,902
1505,TRCN0000029255,5641
1506,TRCN0000029256,5641
1507,TRCN0000029257,5641
1508,CGS001-5641,5641
1509,BRDN0001498646,5641
1510,BRDN0001498676,5641
1511,BRDN0001502925,5641
1512,TRCN0000061886,9761
1513,TRCN0000061884,9761
1514,CGS001-9761,9761
1515,TRCN0000286488,4651
1516,TRCN0000286489,4651
1517,TRCN0000286557,4651
1518,CGS001-4651,4651
1519,BRDN0003481270,4651
1520,BRDN0003493224,4651
1521,TRCN0000286555,5829
1522,TRCN0000123136,5829
1523,TRCN0000286485,5829
1524,CGS001-5829,5829
1525,BRDN0003483498,5829
1526,BRDN0003485993,5829
1527,TRCN0000018217,6659
1528,TRCN0000018213,6659
1529,TRCN0000018214,6659
1530,CGS001-6659,6659
1531,BRDN0001495580,6659
1532,BRDN0001494650,6659
1533,BRDN0001494718,6659
1534,BRDN0001496331,6659
1535,TRCN0000003558,823
1536,TRCN0000003562,823
1537,TRCN0000003559,823
1538,CGS001-823,823
1539,BRDN0001482130,823
1540,BRDN0001481322,823
1541,TRCN0000053792,813
1542,TRCN0000053789,813
1543,TRCN0000053791,813
1544,CGS001-813,813
1545,BRDN0001584725,813
1546,BRDN0001581832,813
1547,BRDN0001583737,813
1548,TRCN0000003549,836
1549,TRCN0000003551,836
1550,TRCN0000003552,836
1551,BRDN0001488073,836
1552,BRDN0001484045,836
1553,BRDN0001484767,836
1554,BRDN0000585673,840
1555,BRDN0000585769,840
1556,TRCN0000055839,1070
1557,TRCN0000055838,1070
1558,TRCN0000055841,1070
1559,BRDN0003463694,1070
1560,BRDN0003229442,1070
1561,TRCN0000040273,2017
1562,TRCN0000040276,2017
1563,TRCN0000040275,2017
1564,CGS001-2017,2017
1565,BRDN0003292160,2017
1566,BRDN0003292743,2017
1567,BRDN0001504623,8900
1568,BRDN0001504446,8900
1569,BRDN0001497005,8900
1570,TRCN0000045285,890
1571,TRCN0000045284,890
1572,TRCN0000045286,890
1573,CGS001-890,890
1574,BRDN0001489479,890
1575,BRDN0001482498,890
1576,BRDN0001488681,890
1577,BRDN0001482959,891
1578,BRDN0001484718,891
1579,BRDN0001481219,891
1580,TRCN0000045194,9133
1581,TRCN0000045195,9133
1582,TRCN0000045193,9133
1583,CGS001-9133,9133
1584,BRDN0003577110,9133
1585,BRDN0003578024,9133
1586,BRDN0001066064,595
1587,BRDN0001066250,595
1588,BRDN0001066248,595
1589,BRDN0001066155,595
1590,BRDN0001479512,896
1591,BRDN0001487833,896
1592,BRDN0001488595,896
1593,BRDN0003228383,896
1594,BRDN0003228332,896
1595,BRDN0003228382,896
1596,BRDN0003578694,9134
1597,BRDN0003675224,9134
1598,TRCN0000051769,1759
1599,TRCN0000051772,1759
1600,TRCN0000051771,1759
1601,CGS001-1759,1759
1602,BRDN0001480478,1759
1603,BRDN0001481532,1759
1604,BRDN0001485552,1759
1605,TRCN0000256839,11188
1606,TRCN0000256841,11188
1607,TRCN0000256842,11188
1608,CGS001-11188,11188
1609,BRDN0001484176,11188
1610,BRDN0001482682,11188
1611,BRDN0001486234,11188
1612,TRCN0000056203,5357
1613,TRCN0000056204,5357
1614,TRCN0000056206,5357
1615,BRDN0003482168,5357
1616,BRDN0003491746,5357
1617,BRDN0001481207,5627
1618,BRDN0001484795,5627
1619,BRDN0001484282,5627
1620,TRCN0000141617,27244
1621,TRCN0000143187,27244
1622,TRCN0000143795,27244
1623,CGS001-27244,27244
1624,BRDN0003438756,27244
1625,BRDN0003440330,27244
1626,BRDN0001057121,23410
1627,BRDN0001056890,23410
1628,BRDN0001057066,23410
1629,TRCN0000040130,2810
1630,TRCN0000040132,2810
1631,CGS001-2810,2810
1632,BRDN0003579860,2810
1633,BRDN0003441128,2810
1634,TRCN0000136044,9854
1635,TRCN0000137871,9854
1636,TRCN0000138698,9854
1637,CGS001-9854,9854
1638,BRDN0003578617,9854
1639,BRDN0003577020,9854
1640,TRCN0000056304,310
1641,TRCN0000056303,310
1642,TRCN0000056305,310
1643,CGS001-310,310
1644,BRDN0003439130,310
1645,BRDN0003440376,310
1646,TRCN0000054018,1001
1647,TRCN0000054020,1001
1648,TRCN0000054021,1001
1649,CGS001-1001,1001
1650,BRDN0001066108,1001
1651,BRDN0001066204,1001
1652,BRDN0001066292,1001
1653,BRDN0001066201,1001
1654,BRDN0001496704,843
1655,BRDN0001496604,843
1656,BRDN0001496369,843
1657,TRCN0000047802,1123
1658,TRCN0000047799,1123
1659,TRCN0000047800,1123
1660,CGS001-1123,1123
1661,BRDN0003229028,1123
1662,BRDN0003230368,1123
1663,TRCN0000029339,11151
1664,TRCN0000029342,11151
1665,TRCN0000029343,11151
1666,CGS001-11151,11151
1667,BRDN0001500257,11151
1668,BRDN0001501676,11151
1669,BRDN0001500069,11151
1670,TRCN0000158470,23039
1671,TRCN0000158881,23039
1672,TRCN0000161422,23039
1673,CGS001-23039,23039
1674,TRCN0000057353,3964
1675,TRCN0000057354,3964
1676,TRCN0000057355,3964
1677,CGS001-3964,3964
1678,BRDN0003480531,3964
1679,BRDN0003479314,3964
1680,TRCN0000122910,2817
1681,TRCN0000122913,2817
1682,TRCN0000344308,2817
1683,CGS001-2817,2817
1684,BRDN0000990475,2817
1685,BRDN0000990359,2817
1686,TRCN0000063522,3895
1687,TRCN0000063518,3895
1688,TRCN0000063520,3895
1689,CGS001-3895,3895
1690,TRCN0000010045,64080
1691,TRCN0000010047,64080
1692,TRCN0000010046,64080
1693,CGS001-64080,64080
1694,BRDN0001146999,64080
1695,BRDN0001145233,64080
1696,BRDN0001145714,64080
1697,TRCN0000151411,9805
1698,TRCN0000292306,9805
1699,TRCN0000292362,9805
1700,CGS001-9805,9805
1701,BRDN0003674662,9805
1702,BRDN0003674949,9805
1703,TRCN0000281294,3925
1704,TRCN0000162139,3925
1705,TRCN0000166006,3925
1706,CGS001-3925,3925
1707,BRDN0001495260,3925
1708,BRDN0001495521,3925
1709,BRDN0001497550,3925
1710,BRDN0001496632,3925
1711,TRCN0000065023,6810
1712,TRCN0000065024,6810
1713,TRCN0000065027,6810
1714,CGS001-6810,6810
1715,BRDN0001499682,6810
1716,BRDN0001498288,6810
1717,TRCN0000116468,256364
1718,TRCN0000116470,256364
1719,TRCN0000116471,256364
1720,CGS001-256364,256364
1721,BRDN0003418499,256364
1722,BRDN0003417087,256364
1723,TRCN0000107348,50810
1724,BRDN0001494655,50810
1725,BRDN0001495343,50810
1726,BRDN0001494698,50810
1727,TRCN0000073638,831
1728,TRCN0000073640,831
1729,TRCN0000073641,831
1730,BRDN0003512349,831
1731,BRDN0003676747,831
1732,TRCN0000003660,1509
1733,TRCN0000003664,1509
1734,TRCN0000003663,1509
1735,CGS001-1509,1509
1736,BRDN0001486991,1509
1737,BRDN0001488140,1509
1738,BRDN0003691844,1509
1739,BRDN0001485616,1509
1740,TRCN0000003674,1514
1741,BRDN0001481836,1514
1742,BRDN0001479329,1514
1743,BRDN0001485555,1514
1744,TRCN0000062116,9267
1745,TRCN0000230431,9267
1746,TRCN0000230432,9267
1747,CGS001-9267,9267
1748,BRDN0001498819,9267
1749,BRDN0001519748,9267
1750,BRDN0001498433,9267
1751,TRCN0000017528,3202
1752,TRCN0000017529,3202
1753,TRCN0000017531,3202
1754,CGS001-3202,3202
1755,BRDN0003492854,3202
1756,BRDN0003441073,3202
1757,TRCN0000160904,9670
1758,TRCN0000280634,9670
1759,TRCN0000280700,9670
1760,CGS001-9670,9670
1761,TRCN0000083294,57192
1762,TRCN0000083296,57192
1763,TRCN0000083297,57192
1764,CGS001-57192,57192
1765,BRDN0003675900,57192
1766,BRDN0003485953,57192
1767,TRCN0000116044,4817
1768,TRCN0000116045,4817
1769,BRDN0003482543,4817
1770,BRDN0003481246,4817
1771,TRCN0000151717,6253
1772,TRCN0000153845,6253
1773,TRCN0000154031,6253
1774,CGS001-6253,6253
1775,BRDN0003487627,6253
1776,BRDN0003487927,6253
1777,TRCN0000065008,6804
1778,TRCN0000065010,6804
1779,TRCN0000065012,6804
1780,CGS001-6804,6804
1781,TRCN0000004377,29978
1782,TRCN0000004378,29978
1783,TRCN0000004380,29978
1784,CGS001-29978,29978
1785,BRDN0003438570,29978
1786,BRDN0003492046,29978
1787,TRCN0000048493,3978
1788,TRCN0000048495,3978
1789,TRCN0000048496,3978
1790,CGS001-3978,3978
1791,BRDN0001487255,3978
1792,BRDN0001483062,3978
1793,BRDN0001480308,3978
1794,TRCN0000062134,85377
1795,TRCN0000062136,85377
1796,TRCN0000062137,85377
1797,BRDN0003514196,85377
1798,BRDN0003512236,85377
1799,TRCN0000166528,7165
1800,TRCN0000280857,7165
1801,TRCN0000280924,7165
1802,CGS001-7165,7165
1803,BRDN0003486404,7165
1804,BRDN0003486972,7165
1805,TRCN0000122752,55129
1806,TRCN0000143058,55129
1807,CGS001-55129,55129
1808,BRDN0001148024,808
1809,BRDN0001149161,808
1810,BRDN0001149124,808
1811,BRDN0001147206,808
1812,BRDN0001146491,56997
1813,BRDN0001148864,56997
1814,BRDN0001147832,56997
1815,TRCN0000053843,1829
1816,TRCN0000053846,1829
1817,TRCN0000053847,1829
1818,CGS001-1829,1829
1819,BRDN0001503926,1829
1820,BRDN0001503513,1829
1821,BRDN0001519634,1829
1822,BRDN0001494664,1906
1823,BRDN0001494862,1906
1824,BRDN0001495090,1906
1825,BRDN0001495406,1906
1826,TRCN0000036225,2745
1827,TRCN0000036226,2745
1828,TRCN0000036227,2745
1829,BRDN0001480542,2745
1830,BRDN0001480817,2745
1831,BRDN0001481329,2745
1832,TRCN0000037658,3098
1833,TRCN0000037654,3098
1834,TRCN0000037655,3098
1835,BRDN0001145157,3098
1836,BRDN0001147564,3098
1837,BRDN0001146994,3098
1838,TRCN0000015249,3206
1839,TRCN0000015250,3206
