gene,relationship,MF
7273,GpMF,GO:0016301
4137,GpMF,GO:0008092
5511,GpMF,GO:0019212
805,GpMF,GO:0043539
54887,GpMF,GO:0042826
4481,GpMF,GO:0038024
64137,GpMF,GO:0043492
56033,GpMF,GO:0000975
6567,GpMF,GO:0015075
490,GpMF,GO:0015399
26167,GpMF,GO:0005509
85366,GpMF,GO:0016773
84196,GpMF,GO:0008234
673,GpMF,GO:0016773
5339,GpMF,GO:0030506
55662,GpMF,GO:0008134
328,GpMF,GO:0016893
6529,GpMF,GO:0005328
171017,GpMF,GO:0017124
57106,GpMF,GO:0008080
2770,GpMF,GO:0017111
128637,GpMF,GO:0051020
2033,GpMF,GO:0000988
7867,GpMF,GO:0004708
2868,GpMF,GO:0050254
1428,GpMF,GO:0016645
56898,GpMF,GO:0016614
5037,GpMF,GO:0030414
347731,GpMF,GO:0019210
547,GpMF,GO:0003774
479,GpMF,GO:0022804
11284,GpMF,GO:0019201
29108,GpMF,GO:0070696
247,GpMF,GO:0016165
7706,GpMF,GO:0016881
1200,GpMF,GO:0008233
29110,GpMF,GO:0016301
23043,GpMF,GO:0016772
4143,GpMF,GO:0004478
2905,GpMF,GO:0047485
83884,GpMF,GO:0005198
30820,GpMF,GO:0016247
144455,GpMF,GO:0000981
57103,GpMF,GO:0034416
9518,GpMF,GO:0005125
2551,GpMF,GO:0000989
10443,GpMF,GO:0001191
171568,GpMF,GO:0003899
1849,GpMF,GO:0017017
9515,GpMF,GO:0019905
23081,GpMF,GO:0032452
64129,GpMF,GO:0050840
2551,GpMF,GO:0003712
1999,GpMF,GO:0003713
6370,GpMF,GO:0042379
11060,GpMF,GO:0000989
90990,GpMF,GO:0003777
3718,GpMF,GO:0016301
285220,GpMF,GO:0016301
6359,GpMF,GO:0048020
6482,GpMF,GO:0003836
3758,GpMF,GO:0005216
2100,GpMF,GO:0030547
54821,GpMF,GO:0016462
6536,GpMF,GO:0015171
29954,GpMF,GO:0016758
6276,GpMF,GO:0005509
328,GpMF,GO:0016890
5966,GpMF,GO:0003690
54899,GpMF,GO:0035091
79258,GpMF,GO:0070011
3775,GpMF,GO:0008324
6236,GpMF,GO:0016818
84239,GpMF,GO:0015405
995,GpMF,GO:0004721
155061,GpMF,GO:0044212
10810,GpMF,GO:0008092
388698,GpMF,GO:0005198
83855,GpMF,GO:0000977
23303,GpMF,GO:0016817
7429,GpMF,GO:0004857
6595,GpMF,GO:0004386
58512,GpMF,GO:0042277
3755,GpMF,GO:0022891
540,GpMF,GO:0022891
8140,GpMF,GO:0046943
51804,GpMF,GO:0000987
4066,GpMF,GO:0003690
3780,GpMF,GO:0022838
256297,GpMF,GO:0001012
57480,GpMF,GO:0005088
124602,GpMF,GO:0003777
100287178,GpMF,GO:0008233
153768,GpMF,GO:0005548
192670,GpMF,GO:0035198
9156,GpMF,GO:0004519
64240,GpMF,GO:0046982
5742,GpMF,GO:0016684
2321,GpMF,GO:0004714
79874,GpMF,GO:0060589
284111,GpMF,GO:0015077
83473,GpMF,GO:0015631
9376,GpMF,GO:0015301
285659,GpMF,GO:0004984
3441,GpMF,GO:0032403
284656,GpMF,GO:0019199
4204,GpMF,GO:0008327
90827,GpMF,GO:0044212
1134,GpMF,GO:0015276
1153,GpMF,GO:0070181
56993,GpMF,GO:0022884
4323,GpMF,GO:0061134
5130,GpMF,GO:0016772
27351,GpMF,GO:0008233
6857,GpMF,GO:0005545
6118,GpMF,GO:0031625
5921,GpMF,GO:0030234
1777,GpMF,GO:0016889
6423,GpMF,GO:0005178
345643,GpMF,GO:0000988
1504,GpMF,GO:0004175
4257,GpMF,GO:0016765
11122,GpMF,GO:0042578
100506658,GpMF,GO:0016741
4074,GpMF,GO:0030246
6566,GpMF,GO:0008028
441308,GpMF,GO:0004984
11266,GpMF,GO:0004725
408186,GpMF,GO:0030414
2905,GpMF,GO:0022857
54361,GpMF,GO:0000989
84109,GpMF,GO:0008188
51555,GpMF,GO:0000268
91978,GpMF,GO:0032403
147700,GpMF,GO:0016817
10465,GpMF,GO:0016853
5495,GpMF,GO:0030145
2155,GpMF,GO:0001948
5966,GpMF,GO:0000977
10521,GpMF,GO:0051427
11033,GpMF,GO:0060589
63951,GpMF,GO:0000975
4059,GpMF,GO:0050840
51289,GpMF,GO:0008528
56829,GpMF,GO:0016757
54467,GpMF,GO:0044390
7356,GpMF,GO:0019834
1107,GpMF,GO:0016818
53904,GpMF,GO:0017111
59082,GpMF,GO:0061135
9085,GpMF,GO:0008080
2917,GpMF,GO:0070905
3727,GpMF,GO:0000988
23551,GpMF,GO:0016818
91801,GpMF,GO:0051213
50943,GpMF,GO:0000989
7353,GpMF,GO:0032403
8735,GpMF,GO:0005516
201181,GpMF,GO:0002039
22861,GpMF,GO:0016505
2780,GpMF,GO:0016817
5874,GpMF,GO:0008092
49,GpMF,GO:0005507
2287,GpMF,GO:0016853
24145,GpMF,GO:0097110
9419,GpMF,GO:0008017
719,GpMF,GO:0001850
10888,GpMF,GO:0004930
23120,GpMF,GO:0016462
9978,GpMF,GO:0016874
22953,GpMF,GO:0022857
283971,GpMF,GO:0030246
6484,GpMF,GO:0008373
56899,GpMF,GO:0046875
1164,GpMF,GO:0030234
3931,GpMF,GO:0016298
3756,GpMF,GO:0016772
3669,GpMF,GO:0004529
57053,GpMF,GO:0042166
53828,GpMF,GO:0016247
135,GpMF,GO:0004930
405,GpMF,GO:0000988
222584,GpMF,GO:0036312
4772,GpMF,GO:0005528
29999,GpMF,GO:0008092
4669,GpMF,GO:0015929
25862,GpMF,GO:0042393
5308,GpMF,GO:0001159
162515,GpMF,GO:1901618
4773,GpMF,GO:0001228
1748,GpMF,GO:0001067
7123,GpMF,GO:0019904
9989,GpMF,GO:0016788
56884,GpMF,GO:0005509
6909,GpMF,GO:0000978
55799,GpMF,GO:0008324
7204,GpMF,GO:0004672
23568,GpMF,GO:0030695
27177,GpMF,GO:0005126
3065,GpMF,GO:0000980
6446,GpMF,GO:0004712
255403,GpMF,GO:0001067
26533,GpMF,GO:0004930
376497,GpMF,GO:0016877
65080,GpMF,GO:0016788
64718,GpMF,GO:0016874
920,GpMF,GO:1990782
11344,GpMF,GO:1902936
23316,GpMF,GO:0000976
3227,GpMF,GO:0003690
23552,GpMF,GO:0004693
116447,GpMF,GO:0016817
11243,GpMF,GO:0003712
6672,GpMF,GO:0003712
6892,GpMF,GO:0042626
8929,GpMF,GO:0001159
165140,GpMF,GO:0005504
949,GpMF,GO:0008289
3570,GpMF,GO:0019838
4707,GpMF,GO:0008137
386653,GpMF,GO:0005125
2159,GpMF,GO:0070011
11113,GpMF,GO:0019904
9890,GpMF,GO:0016791
4842,GpMF,GO:0050662
54453,GpMF,GO:0005085
2590,GpMF,GO:0030145
54477,GpMF,GO:0008289
1124,GpMF,GO:0030234
6247,GpMF,GO:1901981
1175,GpMF,GO:0060090
23064,GpMF,GO:0016817
5090,GpMF,GO:0001067
8312,GpMF,GO:0008022
116986,GpMF,GO:0005525
340371,GpMF,GO:0016301
10499,GpMF,GO:0010861
6363,GpMF,GO:0008009
2984,GpMF,GO:0004383
54503,GpMF,GO:0008324
5289,GpMF,GO:0004672
10657,GpMF,GO:0019904
148867,GpMF,GO:0022891
3607,GpMF,GO:0000987
911,GpMF,GO:0030884
90423,GpMF,GO:0036442
4811,GpMF,GO:0050840
79738,GpMF,GO:0001085
4790,GpMF,GO:0001012
9087,GpMF,GO:0003785
4582,GpMF,GO:0000988
4481,GpMF,GO:0071813
57515,GpMF,GO:0015171
6881,GpMF,GO:0016407
7223,GpMF,GO:0072509
6542,GpMF,GO:0005342
8992,GpMF,GO:0022890
610,GpMF,GO:0005249
389856,GpMF,GO:0008234
7988,GpMF,GO:0003712
3553,GpMF,GO:0005126
2633,GpMF,GO:0019955
3275,GpMF,GO:0000988
6390,GpMF,GO:0048037
55011,GpMF,GO:0000976
5168,GpMF,GO:0008134
283971,GpMF,GO:0030247
53373,GpMF,GO:0015267
26086,GpMF,GO:0005092
5442,GpMF,GO:0016779
10926,GpMF,GO:0030234
10785,GpMF,GO:0008175
54457,GpMF,GO:0001067
58508,GpMF,GO:0008276
51084,GpMF,GO:0016614
1877,GpMF,GO:0003690
51704,GpMF,GO:0001664
9112,GpMF,GO:0001085
63979,GpMF,GO:0017111
1261,GpMF,GO:0022834
10242,GpMF,GO:0015075
6529,GpMF,GO:0022890
30000,GpMF,GO:0017016
285643,GpMF,GO:0017111
468,GpMF,GO:0001046
81,GpMF,GO:0035257
5168,GpMF,GO:0008081
1195,GpMF,GO:0004674
64225,GpMF,GO:0003924
201780,GpMF,GO:0008028
283652,GpMF,GO:0022890
90649,GpMF,GO:0001067
79661,GpMF,GO:0016829
3482,GpMF,GO:0048029
22995,GpMF,GO:0019900
8850,GpMF,GO:0019207
51168,GpMF,GO:0003779
2100,GpMF,GO:1990837
112858,GpMF,GO:0016773
55238,GpMF,GO:0015075
3832,GpMF,GO:0019901
57468,GpMF,GO:0015291
11082,GpMF,GO:0005171
5926,GpMF,GO:0044212
10557,GpMF,GO:0016788
23086,GpMF,GO:0051020
5426,GpMF,GO:0016772
23228,GpMF,GO:0016788
286827,GpMF,GO:0061630
5578,GpMF,GO:0035403
50485,GpMF,GO:0042623
3183,GpMF,GO:0003730
260293,GpMF,GO:0016491
801,GpMF,GO:0005509
140628,GpMF,GO:0000977
1107,GpMF,GO:0070035
284439,GpMF,GO:0005347
3975,GpMF,GO:0003712
339175,GpMF,GO:0008173
54831,GpMF,GO:0015267
9882,GpMF,GO:0060589
3375,GpMF,GO:0005179
23102,GpMF,GO:0060589
169522,GpMF,GO:0005249
2986,GpMF,GO:0016773
1386,GpMF,GO:0044212
81890,GpMF,GO:0016763
80124,GpMF,GO:0008233
9154,GpMF,GO:0005337
2185,GpMF,GO:0004674
4863,GpMF,GO:0047485
1605,GpMF,GO:0003779
2846,GpMF,GO:0035727
2192,GpMF,GO:0005201
23534,GpMF,GO:0033218
2665,GpMF,GO:0008047
55750,GpMF,GO:0001729
55154,GpMF,GO:0016817
90827,GpMF,GO:0001067
126520,GpMF,GO:0016773
11317,GpMF,GO:0000975
29800,GpMF,GO:0016747
1800,GpMF,GO:0051861
9562,GpMF,GO:0042578
390445,GpMF,GO:0005549
6774,GpMF,GO:0000975
3329,GpMF,GO:1990837
5992,GpMF,GO:0000981
11124,GpMF,GO:0030234
23171,GpMF,GO:0044325
6009,GpMF,GO:0032561
83729,GpMF,GO:0005126
343578,GpMF,GO:0030695
8022,GpMF,GO:0000989
55236,GpMF,GO:0004839
23542,GpMF,GO:0030234
8165,GpMF,GO:0048487
25930,GpMF,GO:0019901
84643,GpMF,GO:0015631
3737,GpMF,GO:0046873
3755,GpMF,GO:0022838
730291,GpMF,GO:0001067
2864,GpMF,GO:0004930
5883,GpMF,GO:0042826
2559,GpMF,GO:0004890
163223,GpMF,GO:0000976
9779,GpMF,GO:0060589
3661,GpMF,GO:1990837
10478,GpMF,GO:0022891
143241,GpMF,GO:0008757
3227,GpMF,GO:0001067
2308,GpMF,GO:0000989
3159,GpMF,GO:0042975
6721,GpMF,GO:1990837
3742,GpMF,GO:0015267
57506,GpMF,GO:0050700
65125,GpMF,GO:0019901
55520,GpMF,GO:0004521
6667,GpMF,GO:0000981
1264,GpMF,GO:0005516
6733,GpMF,GO:0016773
92014,GpMF,GO:0005198
4361,GpMF,GO:0008408
10349,GpMF,GO:0022857
3797,GpMF,GO:0016817
11141,GpMF,GO:0022832
498,GpMF,GO:0044769
9046,GpMF,GO:0005068
51185,GpMF,GO:0042623
23048,GpMF,GO:0005085
944,GpMF,GO:0005164
10516,GpMF,GO:0032403
2819,GpMF,GO:0004368
3248,GpMF,GO:0051287
196410,GpMF,GO:0008757
6736,GpMF,GO:0000981
5494,GpMF,GO:0046332
84376,GpMF,GO:0008092
253959,GpMF,GO:0046982
3702,GpMF,GO:0016773
51112,GpMF,GO:0004175
55803,GpMF,GO:1902936
140469,GpMF,GO:0016462
53944,GpMF,GO:0016772
50509,GpMF,GO:0008201
8458,GpMF,GO:0016818
2869,GpMF,GO:0004672
5549,GpMF,GO:0005198
653082,GpMF,GO:0016747
151636,GpMF,GO:0042393
22992,GpMF,GO:0051213
9232,GpMF,GO:0004869
7037,GpMF,GO:0022891
65018,GpMF,GO:0004674
9314,GpMF,GO:0001221
1956,GpMF,GO:0051015
113419,GpMF,GO:0030674
160428,GpMF,GO:0016645
658,GpMF,GO:0005024
2621,GpMF,GO:0004869
5027,GpMF,GO:0042803
57540,GpMF,GO:0008158
3875,GpMF,GO:0005198
302,GpMF,GO:0008092
25999,GpMF,GO:0043208
54913,GpMF,GO:0004518
1054,GpMF,GO:0001067
8671,GpMF,GO:0015301
269,GpMF,GO:0019199
146760,GpMF,GO:0004860
84678,GpMF,GO:0032451
316,GpMF,GO:0043546
537,GpMF,GO:0022890
27044,GpMF,GO:0000988
59340,GpMF,GO:0015464
871,GpMF,GO:0030234
116337,GpMF,GO:0005243
55199,GpMF,GO:0008168
8514,GpMF,GO:0015075
1144,GpMF,GO:0042166
9527,GpMF,GO:0000149
9249,GpMF,GO:0009055
330,GpMF,GO:0061135
6884,GpMF,GO:0000989
10873,GpMF,GO:0016614
86,GpMF,GO:0031492
57062,GpMF,GO:0070035
4763,GpMF,GO:0043178
84524,GpMF,GO:0001162
152789,GpMF,GO:0019894
1510,GpMF,GO:0008233
9992,GpMF,GO:0022803
117144,GpMF,GO:0022836
8313,GpMF,GO:0030695
3249,GpMF,GO:0008233
7067,GpMF,GO:0004879
7042,GpMF,GO:0016773
91801,GpMF,GO:0008173
6574,GpMF,GO:0022857
29796,GpMF,GO:0015075
84254,GpMF,GO:0005516
3737,GpMF,GO:0022803
164237,GpMF,GO:0004867
1551,GpMF,GO:0020037
3043,GpMF,GO:0004601
60506,GpMF,GO:0030234
318,GpMF,GO:0005525
6277,GpMF,GO:0005523
1655,GpMF,GO:0003713
220001,GpMF,GO:0005509
57414,GpMF,GO:0008233
2780,GpMF,GO:0031683
55140,GpMF,GO:0043175
23637,GpMF,GO:0017137
84076,GpMF,GO:0016744
7057,GpMF,GO:0030169
7170,GpMF,GO:0008092
1046,GpMF,GO:1990837
55006,GpMF,GO:0008757
64175,GpMF,GO:0016705
4728,GpMF,GO:0051540
88,GpMF,GO:0005543
9992,GpMF,GO:0022832
8941,GpMF,GO:0030234
5027,GpMF,GO:0001614
2071,GpMF,GO:0008094
5884,GpMF,GO:0017111
54657,GpMF,GO:0042803
222537,GpMF,GO:0008467
164091,GpMF,GO:0005496
353134,GpMF,GO:0005198
7088,GpMF,GO:0000988
4204,GpMF,GO:0043566
3614,GpMF,GO:0016614
29127,GpMF,GO:0005096
9525,GpMF,GO:0016887
4750,GpMF,GO:0016301
22916,GpMF,GO:0000339
3764,GpMF,GO:0015276
5324,GpMF,GO:0001228
11269,GpMF,GO:0042623
57576,GpMF,GO:0003774
34,GpMF,GO:0003995
9910,GpMF,GO:0030695
55607,GpMF,GO:0044325
8630,GpMF,GO:0009055
117194,GpMF,GO:0042923
5015,GpMF,GO:0001067
784,GpMF,GO:0022890
51271,GpMF,GO:0043130
9958,GpMF,GO:0004843
23186,GpMF,GO:0044212
7289,GpMF,GO:1902936
57647,GpMF,GO:0004004
308,GpMF,GO:0005544
10914,GpMF,GO:0070566
105,GpMF,GO:0019239
144347,GpMF,GO:0031005
103910,GpMF,GO:0008092
9463,GpMF,GO:0019900
4782,GpMF,GO:0000976
6786,GpMF,GO:0008092
84883,GpMF,GO:0016649
165918,GpMF,GO:0042393
3065,GpMF,GO:0047485
26007,GpMF,GO:0009975
80724,GpMF,GO:1901681
1938,GpMF,GO:0043022
6342,GpMF,GO:0016408
9663,GpMF,GO:0008195
2516,GpMF,GO:0000980
8569,GpMF,GO:0009931
6603,GpMF,GO:0031490
1180,GpMF,GO:0022836
1301,GpMF,GO:0060090
9520,GpMF,GO:0070011
5308,GpMF,GO:0001085
6478,GpMF,GO:0019787
27235,GpMF,GO:0004659
8672,GpMF,GO:0008135
55749,GpMF,GO:0003712
3448,GpMF,GO:0005126
5322,GpMF,GO:1901681
5618,GpMF,GO:0004896
153090,GpMF,GO:0031434
7450,GpMF,GO:0042803
90701,GpMF,GO:0008233
467,GpMF,GO:0003714
64225,GpMF,GO:0016817
9928,GpMF,GO:0008017
9464,GpMF,GO:0003712
25948,GpMF,GO:0004842
6518,GpMF,GO:0005355
143496,GpMF,GO:0004930
23613,GpMF,GO:0000975
160518,GpMF,GO:0015267
9311,GpMF,GO:0022857
644378,GpMF,GO:0016758
3312,GpMF,GO:0017111
114131,GpMF,GO:0005179
148479,GpMF,GO:0003682
101,GpMF,GO:0008237
6336,GpMF,GO:0015267
1160,GpMF,GO:0004111
86,GpMF,GO:0003712
54900,GpMF,GO:0019900
10279,GpMF,GO:0004180
11096,GpMF,GO:0008233
79576,GpMF,GO:0043566
10008,GpMF,GO:0005216
10379,GpMF,GO:0044212
15,GpMF,GO:0004060
5422,GpMF,GO:0019901
7532,GpMF,GO:0005080
341676,GpMF,GO:0004672
400720,GpMF,GO:0044212
487,GpMF,GO:0005388
56978,GpMF,GO:0008170
133308,GpMF,GO:0022804
3652,GpMF,GO:0003779
6622,GpMF,GO:0051219
4435,GpMF,GO:0000988
157869,GpMF,GO:0030247
4089,GpMF,GO:0001228
51061,GpMF,GO:0016860
1054,GpMF,GO:0000982
3033,GpMF,GO:0048037
7222,GpMF,GO:0070679
51176,GpMF,GO:0070742
6929,GpMF,GO:0001227
117166,GpMF,GO:0030234
9014,GpMF,GO:0044212
3670,GpMF,GO:0000981
219981,GpMF,GO:0005549
166929,GpMF,GO:0016772
1008,GpMF,GO:0005509
2151,GpMF,GO:0008528
65985,GpMF,GO:0016878
51633,GpMF,GO:0036459
9510,GpMF,GO:0008237
5264,GpMF,GO:0016705
1310,GpMF,GO:0030674
84619,GpMF,GO:0000987
1514,GpMF,GO:0042393
10157,GpMF,GO:0016491
2299,GpMF,GO:1990837
116369,GpMF,GO:0099516
498,GpMF,GO:0015077
51478,GpMF,GO:0004303
578,GpMF,GO:0019904
1938,GpMF,GO:0016817
84888,GpMF,GO:0008233
347732,GpMF,GO:0005262
2986,GpMF,GO:0005525
2919,GpMF,GO:0005125
8968,GpMF,GO:0042393
6049,GpMF,GO:0061659
57057,GpMF,GO:0001067
1573,GpMF,GO:0020037
1017,GpMF,GO:0016772
4051,GpMF,GO:0052871
57153,GpMF,GO:1901618
1508,GpMF,GO:0008234
4948,GpMF,GO:0008509
4130,GpMF,GO:0032403
28996,GpMF,GO:0046332
483,GpMF,GO:0008324
23542,GpMF,GO:0060090
10633,GpMF,GO:0016818
2937,GpMF,GO:0016881
23633,GpMF,GO:0042277
28231,GpMF,GO:0015349
486,GpMF,GO:0016887
8569,GpMF,GO:0004674
7913,GpMF,GO:0042393
121601,GpMF,GO:0005253
100131137,GpMF,GO:1901681
357,GpMF,GO:0022891
3955,GpMF,GO:0008194
912,GpMF,GO:0003823
1289,GpMF,GO:0032403
5966,GpMF,GO:0000975
113189,GpMF,GO:0001537
90120,GpMF,GO:0005525
10672,GpMF,GO:0003924
5307,GpMF,GO:0000981
57695,GpMF,GO:0008233
29089,GpMF,GO:0061650
4284,GpMF,GO:1901476
8895,GpMF,GO:0019901
150572,GpMF,GO:0008170
8128,GpMF,GO:0008373
123169,GpMF,GO:0016597
58490,GpMF,GO:0043175
83473,GpMF,GO:0032403
57718,GpMF,GO:0019888
11004,GpMF,GO:0015631
15,GpMF,GO:0016747
7957,GpMF,GO:0004722
5917,GpMF,GO:0043177
4088,GpMF,GO:0001067
1536,GpMF,GO:0015267
653145,GpMF,GO:0005509
3743,GpMF,GO:0005244
58503,GpMF,GO:0030414
120103,GpMF,GO:0015175
526,GpMF,GO:0046961
5978,GpMF,GO:0044212
79139,GpMF,GO:0002020
1639,GpMF,GO:0016818
613,GpMF,GO:0030695
6722,GpMF,GO:0001076
9127,GpMF,GO:0001614
10203,GpMF,GO:0008528
2902,GpMF,GO:0005216
7040,GpMF,GO:0019207
51761,GpMF,GO:0017111
9121,GpMF,GO:0015291
3417,GpMF,GO:0050661
64175,GpMF,GO:0051213
83694,GpMF,GO:0016773
26019,GpMF,GO:0042162
3248,GpMF,GO:0016404
64089,GpMF,GO:0005543
3742,GpMF,GO:0022838
2091,GpMF,GO:0001098
6664,GpMF,GO:0001228
3156,GpMF,GO:0070402
10524,GpMF,GO:0035258
7078,GpMF,GO:0010576
2635,GpMF,GO:0032561
122830,GpMF,GO:0016410
1340,GpMF,GO:0015078
1956,GpMF,GO:0004713
10521,GpMF,GO:0017111
9014,GpMF,GO:0001163
115111,GpMF,GO:0046943
83737,GpMF,GO:0016874
1577,GpMF,GO:0070330
786,GpMF,GO:0022836
367,GpMF,GO:0001228
2878,GpMF,GO:0004601
26508,GpMF,GO:0003690
23632,GpMF,GO:0016835
392197,GpMF,GO:0008234
54778,GpMF,GO:0016874
3480,GpMF,GO:0005520
9107,GpMF,GO:0005261
23019,GpMF,GO:0016788
100287513,GpMF,GO:0008233
116729,GpMF,GO:0019212
7158,GpMF,GO:0003684
131870,GpMF,GO:0003729
55079,GpMF,GO:0044212
1646,GpMF,GO:0016614
50617,GpMF,GO:0015075
10276,GpMF,GO:0051020
9622,GpMF,GO:0004252
79665,GpMF,GO:0016887
366,GpMF,GO:0022857
4150,GpMF,GO:1990837
549,GpMF,GO:0003729
1535,GpMF,GO:0009055
79902,GpMF,GO:0017056
7283,GpMF,GO:0016817
114780,GpMF,GO:0005262
2022,GpMF,GO:0019955
8817,GpMF,GO:0008083
1937,GpMF,GO:0004364
5886,GpMF,GO:0031593
4647,GpMF,GO:0017111
9055,GpMF,GO:0008017
122622,GpMF,GO:0016817
23327,GpMF,GO:0019871
3159,GpMF,GO:0000981
170712,GpMF,GO:0004129
170572,GpMF,GO:0022803
4751,GpMF,GO:0016773
3309,GpMF,GO:0017111
64324,GpMF,GO:0003682
3749,GpMF,GO:0022843
10316,GpMF,GO:0008188
3718,GpMF,GO:0004715
5915,GpMF,GO:0001067
23109,GpMF,GO:0044212
51061,GpMF,GO:0003756
25874,GpMF,GO:0008028
2210,GpMF,GO:0032403
60682,GpMF,GO:0060589
23416,GpMF,GO:0022890
23258,GpMF,GO:0005262
6496,GpMF,GO:0044212
115024,GpMF,GO:0016788
90865,GpMF,GO:0005125
5023,GpMF,GO:0005230
81,GpMF,GO:0005178
6536,GpMF,GO:0005283
5321,GpMF,GO:0005509
116154,GpMF,GO:0003779
10213,GpMF,GO:0061135
25988,GpMF,GO:1990837
2852,GpMF,GO:0030284
5293,GpMF,GO:0016301
10901,GpMF,GO:0016491
3888,GpMF,GO:0005198
28227,GpMF,GO:0019208
344905,GpMF,GO:0042623
2787,GpMF,GO:0017111
9149,GpMF,GO:0016773
51185,GpMF,GO:0017111
115827,GpMF,GO:0003924
6334,GpMF,GO:0022803
7137,GpMF,GO:0016248
57514,GpMF,GO:0060589
27293,GpMF,GO:0004767
5978,GpMF,GO:0022890
8513,GpMF,GO:0008289
89822,GpMF,GO:0022857
10718,GpMF,GO:0030545
2355,GpMF,GO:0000978
55163,GpMF,GO:0010181
26168,GpMF,GO:0008233
23277,GpMF,GO:0003729
9057,GpMF,GO:0015075
2180,GpMF,GO:0015645
128344,GpMF,GO:0017016
1123,GpMF,GO:0046875
150572,GpMF,GO:0016279
3744,GpMF,GO:0015079
115111,GpMF,GO:0005216
9306,GpMF,GO:0004860
595,GpMF,GO:0016773
5335,GpMF,GO:0035254
2707,GpMF,GO:0015267
26154,GpMF,GO:0022857
127435,GpMF,GO:0019207
5580,GpMF,GO:0004699
2099,GpMF,GO:0042562
5167,GpMF,GO:0016462
11020,GpMF,GO:0019001
6772,GpMF,GO:0003690
348980,GpMF,GO:0005272
527,GpMF,GO:0043492
6666,GpMF,GO:0001190
165,GpMF,GO:1990837
6792,GpMF,GO:0097472
5337,GpMF,GO:0008289
201514,GpMF,GO:0001067
7263,GpMF,GO:0019843
1124,GpMF,GO:0060589
51567,GpMF,GO:0016788
4901,GpMF,GO:0000981
8912,GpMF,GO:0022843
4087,GpMF,GO:0070412
368,GpMF,GO:0022804
9429,GpMF,GO:0090484
7784,GpMF,GO:0046873
481,GpMF,GO:0017111
7155,GpMF,GO:0003682
7464,GpMF,GO:0051015
3766,GpMF,GO:0008324
85442,GpMF,GO:0005088
8851,GpMF,GO:0016772
5604,GpMF,GO:0019900
56288,GpMF,GO:0019903
729597,GpMF,GO:0019901
1069,GpMF,GO:0032403
83939,GpMF,GO:0003743
1605,GpMF,GO:0042805
55704,GpMF,GO:0015631
55667,GpMF,GO:0005088
2567,GpMF,GO:0008509
57506,GpMF,GO:0019901
29102,GpMF,GO:0042803
10195,GpMF,GO:0000030
4335,GpMF,GO:0044212
4808,GpMF,GO:1990837
57582,GpMF,GO:0022839
9033,GpMF,GO:0046873
83737,GpMF,GO:0042379
150084,GpMF,GO:0030165
5320,GpMF,GO:0005543
6880,GpMF,GO:0003713
2887,GpMF,GO:0030674
5447,GpMF,GO:0004128
3982,GpMF,GO:0005212
10632,GpMF,GO:0016462
57820,GpMF,GO:0016874
391196,GpMF,GO:0004984
6554,GpMF,GO:0015081
4851,GpMF,GO:0000989
8904,GpMF,GO:0008233
7471,GpMF,GO:0016015
5914,GpMF,GO:0048027
7332,GpMF,GO:0097027
3709,GpMF,GO:0022836
51175,GpMF,GO:0005525
3029,GpMF,GO:0004416
2168,GpMF,GO:0008144
245973,GpMF,GO:0016462
27161,GpMF,GO:0001098
6925,GpMF,GO:0000975
6240,GpMF,GO:0016725
2590,GpMF,GO:0016757
782,GpMF,GO:0072509
5318,GpMF,GO:0032947
64848,GpMF,GO:0070035
114112,GpMF,GO:0004791
4848,GpMF,GO:0001222
253175,GpMF,GO:0004402
4139,GpMF,GO:0004672
131870,GpMF,GO:0008237
128239,GpMF,GO:0017016
120103,GpMF,GO:0015171
8741,GpMF,GO:0005125
8856,GpMF,GO:0003712
341,GpMF,GO:0050997
55611,GpMF,GO:0032182
822,GpMF,GO:0032403
51514,GpMF,GO:0019787
23457,GpMF,GO:0042887
333932,GpMF,GO:0042393
6547,GpMF,GO:0015297
5577,GpMF,GO:0004862
9572,GpMF,GO:0000982
270,GpMF,GO:0003876
54345,GpMF,GO:0001012
9619,GpMF,GO:0043178
6046,GpMF,GO:0070577
9585,GpMF,GO:0008017
6336,GpMF,GO:0015075
466,GpMF,GO:0044212
2168,GpMF,GO:0015245
84105,GpMF,GO:0004497
9113,GpMF,GO:0016301
26272,GpMF,GO:0019787
5589,GpMF,GO:0051219
2625,GpMF,GO:0070851
51056,GpMF,GO:0030145
9677,GpMF,GO:0016788
51022,GpMF,GO:0003756
219473,GpMF,GO:0005549
54831,GpMF,GO:0015075
64794,GpMF,GO:0016818
4025,GpMF,GO:0016209
57568,GpMF,GO:0008047
11135,GpMF,GO:0017016
79582,GpMF,GO:0019901
1259,GpMF,GO:0022838
23451,GpMF,GO:0003729
2005,GpMF,GO:0000989
115752,GpMF,GO:0000175
1559,GpMF,GO:0018675
2494,GpMF,GO:0003707
79676,GpMF,GO:0048029
3749,GpMF,GO:0046873
80135,GpMF,GO:0019843
23235,GpMF,GO:0016772
5050,GpMF,GO:0016746
81,GpMF,GO:0003713
1107,GpMF,GO:0042623
3598,GpMF,GO:0004896
7037,GpMF,GO:0015450
5881,GpMF,GO:0016818
151194,GpMF,GO:0016741
5880,GpMF,GO:0032561
9314,GpMF,GO:0000975
51382,GpMF,GO:0022857
2081,GpMF,GO:0016772
10672,GpMF,GO:0016817
4720,GpMF,GO:0016491
3249,GpMF,GO:0022890
8091,GpMF,GO:0008134
29841,GpMF,GO:0001228
84661,GpMF,GO:0016741
271,GpMF,GO:0019239
