gene_from,relationship,gene_to
80152,ACTIVATION,11004
390058,ACTIVATION,51308
10436,ACTIVATION,88745
65055,ACTIVATION,26682
378708,ACTIVATION,5903
1235,ACTIVATION,6387
2774,ACTIVATION,127062
348995,ACTIVATION,79019
8568,ACTIVATION,11103
10681,ACTIVATION,3363
8817,ACTIVATION,7010
331,ACTIVATION,317
5564,ACTIVATION,27244
995,ACTIVATION,5499
2288,ACTIVATION,829
861,ACTIVATION,3065
26523,ACTIVATION,11091
64108,ACTIVATION,391114
5608,ACTIVATION,9344
5156,ACTIVATION,50604
55127,ACTIVATION,134430
3667,ACTIVATION,3791
943,ACTIVATION,944
1453,ACTIVATION,28987
348995,ACTIVATION,10073
22800,ACTIVATION,59345
2792,ACTIVATION,112
3619,ACTIVATION,378708
10209,ACTIVATION,1982
8086,ACTIVATION,23511
10762,ACTIVATION,6634
472,ACTIVATION,6827
3695,ACTIVATION,1299
3702,ACTIVATION,2268
163688,ACTIVATION,5568
1942,ACTIVATION,5156
5159,ACTIVATION,8823
132112,ACTIVATION,219960
27341,ACTIVATION,79159
5519,ACTIVATION,64946
122740,ACTIVATION,221035
84643,ACTIVATION,79172
7422,ACTIVATION,2305
2782,ACTIVATION,401667
11004,ACTIVATION,332
9564,ACTIVATION,3693
1311,ACTIVATION,22801
7474,ACTIVATION,161
2252,ACTIVATION,3265
401427,ACTIVATION,92840
3909,ACTIVATION,3680
3918,ACTIVATION,3694
390429,ACTIVATION,92840
81697,ACTIVATION,51764
5997,ACTIVATION,2769
11103,ACTIVATION,55131
3672,ACTIVATION,3914
196883,ACTIVATION,2783
5829,ACTIVATION,5175
79019,ACTIVATION,151648
100101267,ACTIVATION,53371
7905,ACTIVATION,390167
5562,ACTIVATION,2776
5898,ACTIVATION,5337
960,ACTIVATION,3912
121130,ACTIVATION,7905
219952,ACTIVATION,80346
57551,ACTIVATION,6396
23279,ACTIVATION,51362
92840,ACTIVATION,256144
6777,ACTIVATION,8835
3791,ACTIVATION,8822
5295,ACTIVATION,5163
672,ACTIVATION,6827
26496,ACTIVATION,344892
6714,ACTIVATION,58
1286,ACTIVATION,3688
836,ACTIVATION,5062
3265,ACTIVATION,6351
991,ACTIVATION,5534
3440,ACTIVATION,3459
5228,ACTIVATION,2322
84271,ACTIVATION,53371
8451,ACTIVATION,86
5889,ACTIVATION,3017
132112,ACTIVATION,127068
8021,ACTIVATION,6635
92840,ACTIVATION,162998
219981,ACTIVATION,2788
5594,ACTIVATION,50487
51077,ACTIVATION,6205
4085,ACTIVATION,79172
5822,ACTIVATION,23160
3442,ACTIVATION,1438
1385,ACTIVATION,815
51065,ACTIVATION,27341
816,ACTIVATION,84699
3576,ACTIVATION,552
6197,ACTIVATION,5598
115,ACTIVATION,2791
29101,ACTIVATION,8812
1436,ACTIVATION,2254
4049,ACTIVATION,4055
3568,ACTIVATION,3447
6372,ACTIVATION,1236
8480,ACTIVATION,84324
637,ACTIVATION,7186
11186,ACTIVATION,22800
25,ACTIVATION,5879
2778,ACTIVATION,7253
3351,ACTIVATION,2786
3600,ACTIVATION,3953
51764,ACTIVATION,441608
2167,ACTIVATION,9443
400569,ACTIVATION,2167
389090,ACTIVATION,2788
7905,ACTIVATION,81466
397,ACTIVATION,387
1454,ACTIVATION,8863
7475,ACTIVATION,4040
786,ACTIVATION,5567
6208,ACTIVATION,51118
3598,ACTIVATION,282616
11130,ACTIVATION,5519
202333,ACTIVATION,4205
163688,ACTIVATION,5837
998,ACTIVATION,9183
3796,ACTIVATION,5905
3320,ACTIVATION,54456
9180,ACTIVATION,3447
6208,ACTIVATION,6207
7852,ACTIVATION,6346
2846,ACTIVATION,2776
92840,ACTIVATION,403273
392138,ACTIVATION,344892
80152,ACTIVATION,348995
27040,ACTIVATION,919
4846,ACTIVATION,2771
1981,ACTIVATION,5528
2260,ACTIVATION,4909
65018,ACTIVATION,54543
382,ACTIVATION,8218
5533,ACTIVATION,4776
5291,ACTIVATION,2812
3619,ACTIVATION,1058
112,ACTIVATION,5582
6122,ACTIVATION,22894
343406,ACTIVATION,132112
1902,ACTIVATION,10672
55127,ACTIVATION,6203
8290,ACTIVATION,5889
127074,ACTIVATION,221035
3977,ACTIVATION,865
8471,ACTIVATION,5293
23368,ACTIVATION,27113
2774,ACTIVATION,390072
2091,ACTIVATION,84128
79760,ACTIVATION,55706
5327,ACTIVATION,7319
4908,ACTIVATION,5607
3569,ACTIVATION,3597
8655,ACTIVATION,378708
56288,ACTIVATION,154754
3198,ACTIVATION,2033
2475,ACTIVATION,207
9475,ACTIVATION,4659
149233,ACTIVATION,3589
4214,ACTIVATION,959
5430,ACTIVATION,5439
9965,ACTIVATION,2065
8325,ACTIVATION,7473
7905,ACTIVATION,81168
1965,ACTIVATION,8891
3675,ACTIVATION,284217
5529,ACTIVATION,5518
4735,ACTIVATION,23354
9133,ACTIVATION,4605
83597,ACTIVATION,81127
5291,ACTIVATION,3265
5583,ACTIVATION,59341
151648,ACTIVATION,79019
2788,ACTIVATION,113
51764,ACTIVATION,81448
116984,ACTIVATION,375
6598,ACTIVATION,5430
57405,ACTIVATION,5528
1436,ACTIVATION,9965
10488,ACTIVATION,23683
9723,ACTIVATION,91584
80776,ACTIVATION,5528
1234,ACTIVATION,5335
1236,ACTIVATION,3717
390191,ACTIVATION,92840
219874,ACTIVATION,344892
65083,ACTIVATION,88745
8503,ACTIVATION,94235
1432,ACTIVATION,653361
3725,ACTIVATION,1234
11097,ACTIVATION,10898
2768,ACTIVATION,146
4893,ACTIVATION,5156
285093,ACTIVATION,343563
3717,ACTIVATION,3558
8655,ACTIVATION,55055
2967,ACTIVATION,2177
10171,ACTIVATION,6193
286365,ACTIVATION,344892
4609,ACTIVATION,1499
221035,ACTIVATION,121130
6385,ACTIVATION,3371
81469,ACTIVATION,285093
7480,ACTIVATION,8323
6217,ACTIVATION,51202
10010,ACTIVATION,9020
3442,ACTIVATION,3563
27341,ACTIVATION,55127
1943,ACTIVATION,2044
596,ACTIVATION,208
6464,ACTIVATION,6654
3455,ACTIVATION,3451
6160,ACTIVATION,10200
1781,ACTIVATION,3326
1237,ACTIVATION,4283
8822,ACTIVATION,1436
27178,ACTIVATION,5778
344892,ACTIVATION,79339
23517,ACTIVATION,6125
1398,ACTIVATION,1793
991,ACTIVATION,79902
80326,ACTIVATION,2535
401541,ACTIVATION,1778
7175,ACTIVATION,10569
3730,ACTIVATION,2246
162699,ACTIVATION,9656
431704,ACTIVATION,9630
107,ACTIVATION,91860
10563,ACTIVATION,729230
132112,ACTIVATION,26493
63923,ACTIVATION,5747
1286,ACTIVATION,3685
51096,ACTIVATION,6217
9630,ACTIVATION,5731
5156,ACTIVATION,1443
3578,ACTIVATION,3581
3674,ACTIVATION,5649
51585,ACTIVATION,79664
5291,ACTIVATION,2264
3643,ACTIVATION,5295
221035,ACTIVATION,4991
3452,ACTIVATION,3566
390191,ACTIVATION,51764
5528,ACTIVATION,5573
5837,ACTIVATION,51806
120787,ACTIVATION,64108
53358,ACTIVATION,6714
81565,ACTIVATION,2491
440738,ACTIVATION,30849
2778,ACTIVATION,5576
2255,ACTIVATION,256297
4735,ACTIVATION,22919
329,ACTIVATION,842
3045,ACTIVATION,4778
5903,ACTIVATION,10250
3913,ACTIVATION,9900
2069,ACTIVATION,2260
5346,ACTIVATION,9282
9839,ACTIVATION,999
699,ACTIVATION,1781
121364,ACTIVATION,7905
81099,ACTIVATION,80346
1783,ACTIVATION,3320
390437,ACTIVATION,65055
904,ACTIVATION,672
54891,ACTIVATION,10920
2788,ACTIVATION,8390
256892,ACTIVATION,2782
1388,ACTIVATION,1649
3796,ACTIVATION,10726
10920,ACTIVATION,4798
65055,ACTIVATION,81458
390437,ACTIVATION,2774
390142,ACTIVATION,80346
4991,ACTIVATION,51764
2885,ACTIVATION,25
8737,ACTIVATION,6416
8555,ACTIVATION,10393
5105,ACTIVATION,5468
81608,ACTIVATION,129401
5244,ACTIVATION,6604
23517,ACTIVATION,9724
51308,ACTIVATION,401665
6204,ACTIVATION,1453
5436,ACTIVATION,5437
2774,ACTIVATION,8383
4208,ACTIVATION,159
4803,ACTIVATION,3791
776,ACTIVATION,5566
8326,ACTIVATION,25805
23621,ACTIVATION,351
5905,ACTIVATION,5527
54908,ACTIVATION,151246
493,ACTIVATION,5350
11035,ACTIVATION,7186
1956,ACTIVATION,1399
11211,ACTIVATION,54361
8645,ACTIVATION,775
119772,ACTIVATION,92840
2788,ACTIVATION,6300
51692,ACTIVATION,1478
1301,ACTIVATION,26577
9184,ACTIVATION,11130
55143,ACTIVATION,8379
5434,ACTIVATION,3178
8341,ACTIVATION,94239
4854,ACTIVATION,488
54820,ACTIVATION,5525
2491,ACTIVATION,7514
1977,ACTIVATION,838
119682,ACTIVATION,51308
2971,ACTIVATION,6256
9586,ACTIVATION,814
5338,ACTIVATION,22800
192669,ACTIVATION,58508
5293,ACTIVATION,6850
2247,ACTIVATION,2252
3845,ACTIVATION,3563
2782,ACTIVATION,390168
138883,ACTIVATION,221035
5291,ACTIVATION,930
5903,ACTIVATION,1058
5747,ACTIVATION,1284
10762,ACTIVATION,23279
5595,ACTIVATION,5781
5468,ACTIVATION,168544
65055,ACTIVATION,125958
390327,ACTIVATION,221035
2971,ACTIVATION,10498
79065,ACTIVATION,22863
127066,ACTIVATION,80346
151246,ACTIVATION,55920
1019,ACTIVATION,993
9735,ACTIVATION,25909
5568,ACTIVATION,481
5970,ACTIVATION,329
79760,ACTIVATION,23165
5836,ACTIVATION,91860
8740,ACTIVATION,100533107
390892,ACTIVATION,51764
84699,ACTIVATION,207
8516,ACTIVATION,1287
163688,ACTIVATION,5834
208,ACTIVATION,1388
80776,ACTIVATION,8379
814,ACTIVATION,4846
219956,ACTIVATION,285093
79980,ACTIVATION,79172
2033,ACTIVATION,192669
2194,ACTIVATION,6667
816,ACTIVATION,64764
51196,ACTIVATION,387
5567,ACTIVATION,5143
120787,ACTIVATION,221035
2263,ACTIVATION,56034
7855,ACTIVATION,1213
22794,ACTIVATION,23165
2321,ACTIVATION,5290
4686,ACTIVATION,4927
51308,ACTIVATION,284383
7905,ACTIVATION,219487
79023,ACTIVATION,6432
672,ACTIVATION,2967
9112,ACTIVATION,9015
3516,ACTIVATION,3002
219873,ACTIVATION,344892
5879,ACTIVATION,7099
9900,ACTIVATION,22798
1385,ACTIVATION,5593
441669,ACTIVATION,2774
9794,ACTIVATION,23493
1983,ACTIVATION,1968
4915,ACTIVATION,1950
25999,ACTIVATION,8717
2788,ACTIVATION,135948
3821,ACTIVATION,3106
23122,ACTIVATION,4085
390059,ACTIVATION,221035
55839,ACTIVATION,79023
10726,ACTIVATION,23279
3579,ACTIVATION,6348
64130,ACTIVATION,6854
5747,ACTIVATION,3685
51764,ACTIVATION,387748
4927,ACTIVATION,10250
3667,ACTIVATION,1956
5155,ACTIVATION,2264
138882,ACTIVATION,80346
221035,ACTIVATION,389090
55055,ACTIVATION,401541
2885,ACTIVATION,613
29894,ACTIVATION,1479
7477,ACTIVATION,8321
55131,ACTIVATION,27042
6249,ACTIVATION,55055
5747,ACTIVATION,3673
7412,ACTIVATION,3676
10681,ACTIVATION,1268
5605,ACTIVATION,7297
7297,ACTIVATION,3459
1281,ACTIVATION,3673
23165,ACTIVATION,22916
3716,ACTIVATION,6654
9972,ACTIVATION,6628
132112,ACTIVATION,8386
2688,ACTIVATION,3572
10928,ACTIVATION,387
54361,ACTIVATION,4041
5217,ACTIVATION,54518
112,ACTIVATION,2784
5617,ACTIVATION,3716
55766,ACTIVATION,8348
144124,ACTIVATION,2774
23225,ACTIVATION,10204
5433,ACTIVATION,7073
282616,ACTIVATION,3568
51085,ACTIVATION,5577
3725,ACTIVATION,6199
26538,ACTIVATION,285093
2033,ACTIVATION,2167
51308,ACTIVATION,219952
5519,ACTIVATION,23122
128360,ACTIVATION,2774
79290,ACTIVATION,132112
9111,ACTIVATION,898
79541,ACTIVATION,132112
402135,ACTIVATION,51764
3985,ACTIVATION,5062
8787,ACTIVATION,346562
3295,ACTIVATION,2033
55131,ACTIVATION,27341
1440,ACTIVATION,3717
3178,ACTIVATION,2963
2771,ACTIVATION,9628
5336,ACTIVATION,5579
3312,ACTIVATION,10294
4343,ACTIVATION,8334
1132,ACTIVATION,2771
5469,ACTIVATION,23179
10270,ACTIVATION,5540
8826,ACTIVATION,5881
7074,ACTIVATION,6237
5573,ACTIVATION,598
128360,ACTIVATION,64108
3558,ACTIVATION,3587
2099,ACTIVATION,1509
3674,ACTIVATION,3018
389090,ACTIVATION,51308
284,ACTIVATION,2064
3444,ACTIVATION,1441
6601,ACTIVATION,2962
7124,ACTIVATION,3383
5516,ACTIVATION,1857
5432,ACTIVATION,7073
5906,ACTIVATION,25865
3445,ACTIVATION,149233
5394,ACTIVATION,79707
51764,ACTIVATION,79345
22800,ACTIVATION,2793
1857,ACTIVATION,324
1111,ACTIVATION,2967
2829,ACTIVATION,5196
7157,ACTIVATION,3159
2065,ACTIVATION,8823
3661,ACTIVATION,5591
6366,ACTIVATION,1234
57405,ACTIVATION,11130
25909,ACTIVATION,8655
1778,ACTIVATION,11130
3351,ACTIVATION,2791
83597,ACTIVATION,401666
383,ACTIVATION,3565
8497,ACTIVATION,8825
1958,ACTIVATION,6773
285093,ACTIVATION,219493
5291,ACTIVATION,2260
64422,ACTIVATION,11345
3460,ACTIVATION,2688
285093,ACTIVATION,26658
22894,ACTIVATION,6138
22800,ACTIVATION,10235
3716,ACTIVATION,3456
96764,ACTIVATION,2222
5566,ACTIVATION,196883
2641,ACTIVATION,2864
10507,ACTIVATION,5364
79023,ACTIVATION,55746
55839,ACTIVATION,5525
128367,ACTIVATION,132112
4893,ACTIVATION,8437
4297,ACTIVATION,23112
6228,ACTIVATION,6201
861,ACTIVATION,3562
285,ACTIVATION,4804
9631,ACTIVATION,10250
5608,ACTIVATION,4296
3597,ACTIVATION,56832
472,ACTIVATION,6923
404672,ACTIVATION,9656
219431,ACTIVATION,2788
7128,ACTIVATION,8737
54555,ACTIVATION,23246
60,ACTIVATION,7408
5295,ACTIVATION,2791
6193,ACTIVATION,11056
7249,ACTIVATION,153129
22984,ACTIVATION,55131
2065,ACTIVATION,3716
3381,ACTIVATION,3676
5163,ACTIVATION,5291
23122,ACTIVATION,55746
6396,ACTIVATION,5501
64840,ACTIVATION,7477
2064,ACTIVATION,4908
57719,ACTIVATION,54757
51764,ACTIVATION,26532
2791,ACTIVATION,22800
4091,ACTIVATION,1482
2784,ACTIVATION,53632
54881,ACTIVATION,10438
5432,ACTIVATION,51585
2769,ACTIVATION,353299
5594,ACTIVATION,26279
5886,ACTIVATION,93973
390058,ACTIVATION,221035
57105,ACTIVATION,2767
5296,ACTIVATION,27436
84135,ACTIVATION,25879
4041,ACTIVATION,7479
1233,ACTIVATION,6362
926,ACTIVATION,3133
8602,ACTIVATION,79159
4609,ACTIVATION,5465
112812,ACTIVATION,57128
84498,ACTIVATION,1050
4254,ACTIVATION,3480
835,ACTIVATION,4001
339122,ACTIVATION,2803
219431,ACTIVATION,51764
51764,ACTIVATION,119694
92840,ACTIVATION,4995
55110,ACTIVATION,23225
10393,ACTIVATION,5532
2786,ACTIVATION,5563
545,ACTIVATION,1022
23511,ACTIVATION,9939
5501,ACTIVATION,64105
4478,ACTIVATION,6548
79023,ACTIVATION,9183
3017,ACTIVATION,2811
1738,ACTIVATION,5467
5592,ACTIVATION,5603
54757,ACTIVATION,54972
1509,ACTIVATION,2033
64946,ACTIVATION,23279
51143,ACTIVATION,5241
3561,ACTIVATION,282616
5154,ACTIVATION,5159
118788,ACTIVATION,5291
3595,ACTIVATION,5008
9370,ACTIVATION,9440
55055,ACTIVATION,2491
2782,ACTIVATION,115
10607,ACTIVATION,23246
2690,ACTIVATION,3440
5568,ACTIVATION,476
2535,ACTIVATION,25805
6233,ACTIVATION,6117
348995,ACTIVATION,79760
6197,ACTIVATION,5595
2885,ACTIVATION,4915
25873,ACTIVATION,10200
2788,ACTIVATION,26707
3600,ACTIVATION,3587
699,ACTIVATION,79682
478,ACTIVATION,5567
6667,ACTIVATION,4772
219438,ACTIVATION,51764
2323,ACTIVATION,2263
5519,ACTIVATION,5526
344892,ACTIVATION,286362
85441,ACTIVATION,1543
338376,ACTIVATION,116379
1445,ACTIVATION,5577
5908,ACTIVATION,5566
23160,ACTIVATION,6208
2790,ACTIVATION,108
3693,ACTIVATION,256076
51096,ACTIVATION,84916
9370,ACTIVATION,10025
7132,ACTIVATION,7186
391192,ACTIVATION,2788
441639,ACTIVATION,2774
3824,ACTIVATION,3134
388761,ACTIVATION,64108
699,ACTIVATION,79019
79682,ACTIVATION,9212
5293,ACTIVATION,10000
6203,ACTIVATION,6201
5864,ACTIVATION,64130
4914,ACTIVATION,5290
343563,ACTIVATION,83597
3575,ACTIVATION,3578
1906,ACTIVATION,1385
8334,ACTIVATION,8348
55813,ACTIVATION,23160
3661,ACTIVATION,3442
6233,ACTIVATION,5424
8602,ACTIVATION,6208
391190,ACTIVATION,344892
4809,ACTIVATION,6207
9735,ACTIVATION,147841
390191,ACTIVATION,2774
5603,ACTIVATION,2775
3442,ACTIVATION,3561
3148,ACTIVATION,3007
7305,ACTIVATION,3932
5566,ACTIVATION,3725
3351,ACTIVATION,2783
1956,ACTIVATION,9542
4041,ACTIVATION,7476
4927,ACTIVATION,29894
344892,ACTIVATION,81168
10885,ACTIVATION,6207
346525,ACTIVATION,83597
7157,ACTIVATION,4343
9136,ACTIVATION,6229
8021,ACTIVATION,51213
51308,ACTIVATION,403278
2064,ACTIVATION,2323
2167,ACTIVATION,9412
10344,ACTIVATION,2829
9939,ACTIVATION,9688
1440,ACTIVATION,3559
1388,ACTIVATION,10000
3598,ACTIVATION,5617
5867,ACTIVATION,1398
3576,ACTIVATION,57121
3815,ACTIVATION,2254
57418,ACTIVATION,55759
4683,ACTIVATION,545
403244,ACTIVATION,80346
81565,ACTIVATION,57551
2793,ACTIVATION,5594
58155,ACTIVATION,841
998,ACTIVATION,7409
390882,ACTIVATION,51764
6373,ACTIVATION,1234
1441,ACTIVATION,3565
3567,ACTIVATION,3977
324,ACTIVATION,83439
207,ACTIVATION,4842
5528,ACTIVATION,55920
58985,ACTIVATION,3562
81309,ACTIVATION,64108
132112,ACTIVATION,390436
11103,ACTIVATION,27341
9136,ACTIVATION,27341
3718,ACTIVATION,3561
1536,ACTIVATION,817
2534,ACTIVATION,6776
8341,ACTIVATION,595
5515,ACTIVATION,378708
2782,ACTIVATION,390323
59345,ACTIVATION,5599
8626,ACTIVATION,27113
282616,ACTIVATION,53832
80776,ACTIVATION,80152
2786,ACTIVATION,5294
51077,ACTIVATION,23246
80346,ACTIVATION,219982
6300,ACTIVATION,2782
5577,ACTIVATION,5540
3363,ACTIVATION,2793
79473,ACTIVATION,2788
56832,ACTIVATION,3588
5432,ACTIVATION,23543
4993,ACTIVATION,132112
81061,ACTIVATION,51764
5534,ACTIVATION,572
338328,ACTIVATION,51129
2788,ACTIVATION,124538
5582,ACTIVATION,5587
6714,ACTIVATION,558
974,ACTIVATION,5335
1271,ACTIVATION,51561
1442,ACTIVATION,3716
84135,ACTIVATION,2091
53981,ACTIVATION,348995
55127,ACTIVATION,9277
9183,ACTIVATION,79003
3912,ACTIVATION,5621
2322,ACTIVATION,3481
221035,ACTIVATION,283189
4790,ACTIVATION,3569
6232,ACTIVATION,55813
54757,ACTIVATION,147111
3672,ACTIVATION,826
5295,ACTIVATION,3055
11069,ACTIVATION,115
2790,ACTIVATION,5595
64682,ACTIVATION,8556
2069,ACTIVATION,1956
3480,ACTIVATION,2253
3688,ACTIVATION,387
6134,ACTIVATION,22894
56681,ACTIVATION,7043
4804,ACTIVATION,1950
6364,ACTIVATION,1237
3690,ACTIVATION,1277
3643,ACTIVATION,374
1280,ACTIVATION,6385
699,ACTIVATION,4085
1956,ACTIVATION,8822
64108,ACTIVATION,81448
390063,ACTIVATION,221035
9877,ACTIVATION,55746
2776,ACTIVATION,5733
6228,ACTIVATION,79050
984,ACTIVATION,9702
6198,ACTIVATION,5528
9014,ACTIVATION,3065
2066,ACTIVATION,2249
5000,ACTIVATION,56655
6907,ACTIVATION,376497
81930,ACTIVATION,91687
3572,ACTIVATION,5291
2782,ACTIVATION,283111
9261,ACTIVATION,6300
7186,ACTIVATION,6609
113,ACTIVATION,2782
132112,ACTIVATION,219952
9423,ACTIVATION,219699
3569,ACTIVATION,9466
23332,ACTIVATION,3796
1759,ACTIVATION,5594
81392,ACTIVATION,65055
5768,ACTIVATION,54757
220134,ACTIVATION,64946
1392,ACTIVATION,1394
55081,ACTIVATION,2736
7294,ACTIVATION,5293
4543,ACTIVATION,2787
84498,ACTIVATION,9370
8480,ACTIVATION,79902
991,ACTIVATION,9793
3673,ACTIVATION,7057
1536,ACTIVATION,4313
84643,ACTIVATION,55920
5879,ACTIVATION,10788
5903,ACTIVATION,11097
9757,ACTIVATION,192669
79019,ACTIVATION,5905
219493,ACTIVATION,2788
441911,ACTIVATION,64108
7074,ACTIVATION,960
57405,ACTIVATION,5518
10200,ACTIVATION,6147
84699,ACTIVATION,57172
2246,ACTIVATION,2322
55055,ACTIVATION,5526
92840,ACTIVATION,144125
5592,ACTIVATION,54776
6374,ACTIVATION,729230
5624,ACTIVATION,2932
9212,ACTIVATION,64946
388585,ACTIVATION,22938
2782,ACTIVATION,347168
3815,ACTIVATION,2247
3562,ACTIVATION,2885
6915,ACTIVATION,2769
716,ACTIVATION,28389
5435,ACTIVATION,5430
3371,ACTIVATION,3693
1390,ACTIVATION,30818
3454,ACTIVATION,50616
96764,ACTIVATION,8800
10093,ACTIVATION,60
3680,ACTIVATION,6696
596,ACTIVATION,4286
5394,ACTIVATION,6143
8451,ACTIVATION,54617
121364,ACTIVATION,285093
6189,ACTIVATION,10528
5571,ACTIVATION,55437
3667,ACTIVATION,3559
784,ACTIVATION,5566
1453,ACTIVATION,6222
10762,ACTIVATION,81608
3908,ACTIVATION,3696
1778,ACTIVATION,4085
7832,ACTIVATION,8208
22931,ACTIVATION,829
1944,ACTIVATION,2043
348995,ACTIVATION,5905
83737,ACTIVATION,865
253314,ACTIVATION,8569
7060,ACTIVATION,3685
51202,ACTIVATION,6210
2185,ACTIVATION,3055
2249,ACTIVATION,3845
3630,ACTIVATION,344901
3845,ACTIVATION,2247
1230,ACTIVATION,6387
1489,ACTIVATION,116379
3570,ACTIVATION,5594
6187,ACTIVATION,27341
960,ACTIVATION,1278
3915,ACTIVATION,960
5441,ACTIVATION,4670
3559,ACTIVATION,3976
4067,ACTIVATION,9844
132884,ACTIVATION,51684
92840,ACTIVATION,282770
4085,ACTIVATION,998
390072,ACTIVATION,80346
5519,ACTIVATION,9793
3593,ACTIVATION,3977
3619,ACTIVATION,5903
3451,ACTIVATION,3460
84324,ACTIVATION,55746
119504,ACTIVATION,3569
5579,ACTIVATION,4688
7186,ACTIVATION,8503
8822,ACTIVATION,4914
6194,ACTIVATION,57647
5568,ACTIVATION,3673
174,ACTIVATION,54757
5618,ACTIVATION,5617
6229,ACTIVATION,25926
11009,ACTIVATION,5156
5567,ACTIVATION,778
1211,ACTIVATION,4920
442184,ACTIVATION,65055
2774,ACTIVATION,120787
3684,ACTIVATION,718
219968,ACTIVATION,65055
6655,ACTIVATION,25759
3716,ACTIVATION,3451
26339,ACTIVATION,51764
6217,ACTIVATION,4809
3696,ACTIVATION,1278
1439,ACTIVATION,2688
80346,ACTIVATION,338751
285093,ACTIVATION,340980
65055,ACTIVATION,390037
83540,ACTIVATION,5529
107,ACTIVATION,2792
108,ACTIVATION,5580
4692,ACTIVATION,2796
106821730,ACTIVATION,3984
10607,ACTIVATION,56915
285093,ACTIVATION,403278
865,ACTIVATION,5579
4085,ACTIVATION,1780
3576,ACTIVATION,3577
129401,ACTIVATION,8086
8342,ACTIVATION,2811
23533,ACTIVATION,2785
11097,ACTIVATION,22916
5724,ACTIVATION,3586
5394,ACTIVATION,6166
3643,ACTIVATION,8660
152,ACTIVATION,2785
1783,ACTIVATION,55920
7039,ACTIVATION,7010
51289,ACTIVATION,117579
3579,ACTIVATION,2771
79023,ACTIVATION,9785
85480,ACTIVATION,3455
5582,ACTIVATION,115
7422,ACTIVATION,4233
140735,ACTIVATION,1058
85366,ACTIVATION,91860
23512,ACTIVATION,1870
133522,ACTIVATION,22877
29101,ACTIVATION,23248
55534,ACTIVATION,26508
2253,ACTIVATION,3815
1440,ACTIVATION,1956
7010,ACTIVATION,1943
7409,ACTIVATION,3689
2246,ACTIVATION,4893
19,ACTIVATION,10498
5034,ACTIVATION,336
1780,ACTIVATION,55839
2788,ACTIVATION,79345
54881,ACTIVATION,55759
4090,ACTIVATION,2626
25791,ACTIVATION,2048
2786,ACTIVATION,783
339122,ACTIVATION,9382
391191,ACTIVATION,344892
1814,ACTIVATION,51764
23710,ACTIVATION,64422
8379,ACTIVATION,332
81930,ACTIVATION,5525
1132,ACTIVATION,2785
79023,ACTIVATION,6636
149233,ACTIVATION,5008
4318,ACTIVATION,4688
132112,ACTIVATION,390067
55920,ACTIVATION,54821
22808,ACTIVATION,2792
376497,ACTIVATION,5469
5579,ACTIVATION,6777
285093,ACTIVATION,343406
29110,ACTIVATION,81030
57418,ACTIVATION,79707
998,ACTIVATION,5526
3568,ACTIVATION,50616
5330,ACTIVATION,2260
1438,ACTIVATION,3449
983,ACTIVATION,728642
23225,ACTIVATION,55110
285093,ACTIVATION,219487
3559,ACTIVATION,3565
151648,ACTIVATION,5515
103910,ACTIVATION,5501
2213,ACTIVATION,28389
51684,ACTIVATION,54903
440738,ACTIVATION,128866
284383,ACTIVATION,221035
64108,ACTIVATION,125958
119749,ACTIVATION,2788
2768,ACTIVATION,8605
53981,ACTIVATION,1478
26648,ACTIVATION,51764
3674,ACTIVATION,6714
673,ACTIVATION,5908
83593,ACTIVATION,5499
122740,ACTIVATION,51764
2209,ACTIVATION,28389
8324,ACTIVATION,7472
23511,ACTIVATION,9984
161882,ACTIVATION,3674
23511,ACTIVATION,6427
8655,ACTIVATION,2491
23279,ACTIVATION,5347
55272,ACTIVATION,51096
5330,ACTIVATION,5578
3454,ACTIVATION,3443
6714,ACTIVATION,1794
9656,ACTIVATION,5436
57761,ACTIVATION,10498
10813,ACTIVATION,84128
51806,ACTIVATION,5532
4735,ACTIVATION,9702
6359,ACTIVATION,1237
391211,ACTIVATION,65055
403239,ACTIVATION,2782
3454,ACTIVATION,11009
51077,ACTIVATION,10199
776,ACTIVATION,94235
53342,ACTIVATION,3716
998,ACTIVATION,9735
2908,ACTIVATION,3456
7066,ACTIVATION,5159
51213,ACTIVATION,53371
4086,ACTIVATION,4089
2782,ACTIVATION,111
3796,ACTIVATION,80776
8767,ACTIVATION,7186
11130,ACTIVATION,5518
6196,ACTIVATION,5506
5732,ACTIVATION,2488
1437,ACTIVATION,3581
85480,ACTIVATION,3563
117246,ACTIVATION,9790
6293,ACTIVATION,339122
80145,ACTIVATION,8480
10199,ACTIVATION,6228
829,ACTIVATION,4306
26097,ACTIVATION,8021
3567,ACTIVATION,3566
9972,ACTIVATION,84321
7448,ACTIVATION,3679
695,ACTIVATION,3551
10921,ACTIVATION,23511
80346,ACTIVATION,390036
5294,ACTIVATION,9170
219477,ACTIVATION,51308
998,ACTIVATION,8976
10488,ACTIVATION,5587
1395,ACTIVATION,1392
7004,ACTIVATION,1490
10250,ACTIVATION,55706
51764,ACTIVATION,26735
1407,ACTIVATION,4862
7294,ACTIVATION,7410
729230,ACTIVATION,3627
64108,ACTIVATION,390439
26737,ACTIVATION,83597
7450,ACTIVATION,3688
1298,ACTIVATION,6385
4735,ACTIVATION,79959
10803,ACTIVATION,6348
5295,ACTIVATION,5590
4283,ACTIVATION,10803
51077,ACTIVATION,84916
