gene_from,relationship,gene_to
374291,INHIBITION,5568
51725,INHIBITION,28991
26086,INHIBITION,50839
7057,INHIBITION,8349
26270,INHIBITION,123879
5439,INHIBITION,10772
3187,INHIBITION,5432
917,INHIBITION,2775
409,INHIBITION,219417
7297,INHIBITION,3569
4008,INHIBITION,26232
8945,INHIBITION,150726
8970,INHIBITION,7343
146330,INHIBITION,114907
5516,INHIBITION,10000
84282,INHIBITION,84166
90673,INHIBITION,51806
7533,INHIBITION,7249
5881,INHIBITION,25791
781,INHIBITION,5526
8408,INHIBITION,64223
390892,INHIBITION,157
4217,INHIBITION,208
5526,INHIBITION,5502
408,INHIBITION,219874
256148,INHIBITION,5566
219438,INHIBITION,5567
1540,INHIBITION,7316
9978,INHIBITION,26232
899,INHIBITION,4738
8722,INHIBITION,598
2779,INHIBITION,6010
7529,INHIBITION,3690
5567,INHIBITION,219869
5437,INHIBITION,5440
9138,INHIBITION,8874
146330,INHIBITION,123879
26086,INHIBITION,6288
2791,INHIBITION,26086
998,INHIBITION,128239
128239,INHIBITION,5879
84259,INHIBITION,123879
5430,INHIBITION,5440
5519,INHIBITION,10368
10971,INHIBITION,572
5566,INHIBITION,442191
2160,INHIBITION,5270
23142,INHIBITION,51397
26267,INHIBITION,9040
10772,INHIBITION,10949
3015,INHIBITION,23112
408,INHIBITION,26658
5933,INHIBITION,983
4853,INHIBITION,182
995,INHIBITION,5934
409,INHIBITION,79473
786,INHIBITION,5519
5521,INHIBITION,10000
5526,INHIBITION,93589
122740,INHIBITION,157
5605,INHIBITION,369
1857,INHIBITION,80319
29099,INHIBITION,3091
391211,INHIBITION,156
124538,INHIBITION,5568
9655,INHIBITION,6774
5500,INHIBITION,29895
222235,INHIBITION,55208
10393,INHIBITION,9232
10399,INHIBITION,7132
4001,INHIBITION,23523
128367,INHIBITION,408
7027,INHIBITION,993
28991,INHIBITION,28952
2249,INHIBITION,2246
409,INHIBITION,283694
144699,INHIBITION,28952
6468,INHIBITION,84259
7529,INHIBITION,22866
8345,INHIBITION,4343
5501,INHIBITION,781
84259,INHIBITION,146330
8717,INHIBITION,10399
54939,INHIBITION,2034
128360,INHIBITION,409
123879,INHIBITION,150726
84261,INHIBITION,8454
9901,INHIBITION,998
8697,INHIBITION,9134
63940,INHIBITION,50865
390538,INHIBITION,409
408,INHIBITION,26338
1977,INHIBITION,55004
5524,INHIBITION,208
84106,INHIBITION,7341
26267,INHIBITION,84961
5526,INHIBITION,782
5568,INHIBITION,283093
8945,INHIBITION,26267
1524,INHIBITION,63940
222235,INHIBITION,26232
22808,INHIBITION,5922
121364,INHIBITION,5568
5881,INHIBITION,23654
6772,INHIBITION,9655
5894,INHIBITION,10000
23291,INHIBITION,55208
100532726,INHIBITION,5566
5564,INHIBITION,84335
138803,INHIBITION,5566
2254,INHIBITION,8823
5037,INHIBITION,8826
26696,INHIBITION,5568
55012,INHIBITION,7137
7471,INHIBITION,7474
3569,INHIBITION,3716
55336,INHIBITION,84259
54951,INHIBITION,25793
3565,INHIBITION,3593
5594,INHIBITION,572
84259,INHIBITION,23194
408,INHIBITION,401665
149951,INHIBITION,899
119679,INHIBITION,157
5928,INHIBITION,7153
1870,INHIBITION,1027
369,INHIBITION,7094
5529,INHIBITION,9254
3552,INHIBITION,11213
3659,INHIBITION,3320
2787,INHIBITION,26086
58985,INHIBITION,116379
929,INHIBITION,8772
219958,INHIBITION,5568
28227,INHIBITION,10368
3178,INHIBITION,5438
22905,INHIBITION,185
26267,INHIBITION,28952
6502,INHIBITION,144699
409,INHIBITION,79501
329,INHIBITION,8837
63940,INHIBITION,6351
2932,INHIBITION,5296
673,INHIBITION,4000
157,INHIBITION,283111
23112,INHIBITION,192669
55208,INHIBITION,4738
1032,INHIBITION,1021
4851,INHIBITION,3725
26272,INHIBITION,23014
408,INHIBITION,391194
1029,INHIBITION,6233
5275,INHIBITION,861
5568,INHIBITION,26658
775,INHIBITION,5527
100132074,INHIBITION,1147
5187,INHIBITION,5500
29899,INHIBITION,339403
1956,INHIBITION,5782
2626,INHIBITION,8878
330,INHIBITION,8600
26086,INHIBITION,3627
219429,INHIBITION,5566
26268,INHIBITION,23194
369,INHIBITION,23164
26263,INHIBITION,23291
222235,INHIBITION,8945
26735,INHIBITION,409
2932,INHIBITION,4137
5501,INHIBITION,79054
85366,INHIBITION,5062
22926,INHIBITION,7466
7414,INHIBITION,5894
8844,INHIBITION,23164
121130,INHIBITION,408
7249,INHIBITION,7532
2932,INHIBITION,207
8994,INHIBITION,9113
93611,INHIBITION,9040
582,INHIBITION,6753
2787,INHIBITION,126006
9306,INHIBITION,3716
5771,INHIBITION,6772
4772,INHIBITION,5601
4893,INHIBITION,8315
7398,INHIBITION,7316
26707,INHIBITION,5568
28450,INHIBITION,933
156,INHIBITION,79324
8087,INHIBITION,8844
2251,INHIBITION,2254
26232,INHIBITION,55294
5568,INHIBITION,81469
28512,INHIBITION,5970
2815,INHIBITION,5104
81341,INHIBITION,5568
7133,INHIBITION,7186
126370,INHIBITION,408
51806,INHIBITION,1260
387,INHIBITION,5908
23216,INHIBITION,4218
3674,INHIBITION,8331
3456,INHIBITION,3443
5164,INHIBITION,5161
5568,INHIBITION,219954
157,INHIBITION,403253
26190,INHIBITION,150726
785,INHIBITION,5527
5566,INHIBITION,4729
408,INHIBITION,26532
10399,INHIBITION,1147
3024,INHIBITION,7157
156,INHIBITION,390038
6422,INHIBITION,7484
5894,INHIBITION,57085
92,INHIBITION,199699
5568,INHIBITION,343169
29899,INHIBITION,1129
126006,INHIBITION,2783
408,INHIBITION,403274
81697,INHIBITION,5567
390058,INHIBITION,5568
23412,INHIBITION,146330
23194,INHIBITION,115290
1978,INHIBITION,64223
735,INHIBITION,730
11251,INHIBITION,126006
10413,INHIBITION,7004
6788,INHIBITION,55844
8321,INHIBITION,6423
83746,INHIBITION,8317
10517,INHIBITION,23291
5526,INHIBITION,10369
4637,INHIBITION,5500
391189,INHIBITION,5567
55294,INHIBITION,201456
200186,INHIBITION,51422
6262,INHIBITION,5515
3845,INHIBITION,57670
6934,INHIBITION,864
5725,INHIBITION,4686
3065,INHIBITION,896
55109,INHIBITION,5037
54850,INHIBITION,93611
123879,INHIBITION,23142
79544,INHIBITION,5568
5521,INHIBITION,27091
85021,INHIBITION,22905
5111,INHIBITION,5928
7337,INHIBITION,10207
7862,INHIBITION,10000
26693,INHIBITION,5567
5795,INHIBITION,917
6772,INHIBITION,8835
2771,INHIBITION,109
4855,INHIBITION,4242
409,INHIBITION,390197
5568,INHIBITION,390152
5433,INHIBITION,4670
409,INHIBITION,391195
26224,INHIBITION,283807
28991,INHIBITION,26190
63940,INHIBITION,1236
6608,INHIBITION,582
54165,INHIBITION,23194
3355,INHIBITION,26086
283807,INHIBITION,25793
8315,INHIBITION,22808
408,INHIBITION,120776
157,INHIBITION,390168
109,INHIBITION,2786
156,INHIBITION,283159
5566,INHIBITION,390442
474382,INHIBITION,7057
11035,INHIBITION,7128
409,INHIBITION,26686
94235,INHIBITION,109
5433,INHIBITION,54845
5566,INHIBITION,729759
27006,INHIBITION,8074
81624,INHIBITION,10006
5567,INHIBITION,79295
5601,INHIBITION,8660
5594,INHIBITION,1844
120066,INHIBITION,5568
119504,INHIBITION,1027
146330,INHIBITION,54850
8340,INHIBITION,4343
64135,INHIBITION,57506
5880,INHIBITION,10451
774,INHIBITION,2770
219477,INHIBITION,409
1236,INHIBITION,63940
5436,INHIBITION,4686
2782,INHIBITION,108
5568,INHIBITION,390197
4994,INHIBITION,5567
5791,INHIBITION,3572
5996,INHIBITION,3123
9223,INHIBITION,7337
5568,INHIBITION,391107
54518,INHIBITION,5894
7161,INHIBITION,7157
114907,INHIBITION,8454
6608,INHIBITION,129880
6424,INHIBITION,7472
5777,INHIBITION,5595
5433,INHIBITION,10772
369,INHIBITION,7450
283807,INHIBITION,6502
26235,INHIBITION,150684
126006,INHIBITION,8862
26086,INHIBITION,1132
5431,INHIBITION,7073
1027,INHIBITION,51434
54361,INHIBITION,4041
5568,INHIBITION,135924
55336,INHIBITION,28991
26086,INHIBITION,4544
1512,INHIBITION,330
835,INHIBITION,84823
10663,INHIBITION,63940
7450,INHIBITION,3845
1032,INHIBITION,896
409,INHIBITION,343172
221395,INHIBITION,6439
26232,INHIBITION,146330
993,INHIBITION,55957
79813,INHIBITION,1869
7027,INHIBITION,5928
6423,INHIBITION,7483
5261,INHIBITION,90673
5501,INHIBITION,2903
1050,INHIBITION,862
6468,INHIBITION,84085
5434,INHIBITION,5440
5567,INHIBITION,390260
135946,INHIBITION,408
783,INHIBITION,5500
1017,INHIBITION,29882
119679,INHIBITION,5566
208,INHIBITION,5516
80028,INHIBITION,115290
5595,INHIBITION,100132074
192669,INHIBITION,4855
9350,INHIBITION,130399
25977,INHIBITION,29924
3002,INHIBITION,84790
5062,INHIBITION,91807
4088,INHIBITION,8928
375,INHIBITION,23163
5566,INHIBITION,55967
1855,INHIBITION,1499
4088,INHIBITION,3066
3445,INHIBITION,8651
7994,INHIBITION,207
156,INHIBITION,81328
3008,INHIBITION,57634
5564,INHIBITION,2475
3303,INHIBITION,57805
23112,INHIBITION,1029
283111,INHIBITION,5568
201456,INHIBITION,26232
148022,INHIBITION,353376
1814,INHIBITION,63940
8131,INHIBITION,84219
121275,INHIBITION,5567
4008,INHIBITION,51725
3730,INHIBITION,2251
54461,INHIBITION,84085
9254,INHIBITION,6861
9021,INHIBITION,3643
5568,INHIBITION,390429
285231,INHIBITION,84261
29899,INHIBITION,27198
4738,INHIBITION,285231
5568,INHIBITION,390431
933,INHIBITION,100423062
2770,INHIBITION,55811
4705,INHIBITION,5566
28952,INHIBITION,26043
5567,INHIBITION,343171
285231,INHIBITION,26190
5566,INHIBITION,2309
4705,INHIBITION,5568
393046,INHIBITION,5568
5568,INHIBITION,390191
583,INHIBITION,129880
120776,INHIBITION,157
54165,INHIBITION,26263
5568,INHIBITION,391195
2178,INHIBITION,7398
5577,INHIBITION,5594
156,INHIBITION,5580
32,INHIBITION,5563
7321,INHIBITION,4738
5506,INHIBITION,810
10827,INHIBITION,8844
132660,INHIBITION,5933
5594,INHIBITION,5581
123879,INHIBITION,899
84867,INHIBITION,5599
2783,INHIBITION,113
3265,INHIBITION,8805
8945,INHIBITION,79176
51176,INHIBITION,1488
5578,INHIBITION,3815
8743,INHIBITION,8737
7474,INHIBITION,29924
7476,INHIBITION,11197
4140,INHIBITION,673
26664,INHIBITION,5566
5164,INHIBITION,5162
126433,INHIBITION,84259
7128,INHIBITION,23118
219982,INHIBITION,157
9636,INHIBITION,23586
390201,INHIBITION,409
3082,INHIBITION,1500
2775,INHIBITION,112
5934,INHIBITION,5111
1173,INHIBITION,22905
7478,INHIBITION,83999
5438,INHIBITION,5439
26268,INHIBITION,79176
156,INHIBITION,391196
5516,INHIBITION,778
8826,INHIBITION,128239
128367,INHIBITION,5568
4242,INHIBITION,4851
3667,INHIBITION,5599
89801,INHIBITION,810
7311,INHIBITION,26043
4092,INHIBITION,7046
390144,INHIBITION,157
131890,INHIBITION,5957
1524,INHIBITION,126006
341416,INHIBITION,409
6500,INHIBITION,9978
255626,INHIBITION,57690
409,INHIBITION,441933
779,INHIBITION,5520
5499,INHIBITION,2892
572,INHIBITION,5568
23164,INHIBITION,5037
5518,INHIBITION,778
5515,INHIBITION,208
26246,INHIBITION,5568
9978,INHIBITION,7316
26281,INHIBITION,2254
6285,INHIBITION,9611
26259,INHIBITION,26190
128367,INHIBITION,5566
5431,INHIBITION,3185
10451,INHIBITION,5777
7343,INHIBITION,8340
408,INHIBITION,119682
9350,INHIBITION,7484
26263,INHIBITION,6500
899,INHIBITION,10517
9133,INHIBITION,8697
5371,INHIBITION,7311
9232,INHIBITION,64682
1385,INHIBITION,2033
3630,INHIBITION,2771
80028,INHIBITION,23014
3709,INHIBITION,5567
3557,INHIBITION,4615
3688,INHIBITION,5567
219438,INHIBITION,5568
408,INHIBITION,79501
3452,INHIBITION,3443
26086,INHIBITION,53637
778,INHIBITION,5518
8900,INHIBITION,990
26268,INHIBITION,150684
138799,INHIBITION,5566
775,INHIBITION,54331
4686,INHIBITION,5725
23291,INHIBITION,10517
26538,INHIBITION,157
3718,INHIBITION,30837
27092,INHIBITION,5519
5525,INHIBITION,59285
135946,INHIBITION,409
5599,INHIBITION,5594
5528,INHIBITION,207
5567,INHIBITION,284433
6502,INHIBITION,23291
4992,INHIBITION,5567
156,INHIBITION,391192
1581,INHIBITION,8648
54541,INHIBITION,7533
192670,INHIBITION,861
7314,INHIBITION,28991
5438,INHIBITION,5725
54939,INHIBITION,26190
817,INHIBITION,5143
10772,INHIBITION,5438
4717,INHIBITION,5568
5894,INHIBITION,55109
10018,INHIBITION,5595
64135,INHIBITION,84282
5618,INHIBITION,8945
54331,INHIBITION,55811
28991,INHIBITION,23412
26270,INHIBITION,23014
25793,INHIBITION,8945
3674,INHIBITION,8844
581,INHIBITION,5568
29899,INHIBITION,6366
127068,INHIBITION,157
5568,INHIBITION,4726
94235,INHIBITION,108
6753,INHIBITION,29899
8322,INHIBITION,2060
5528,INHIBITION,85407
6812,INHIBITION,9254
778,INHIBITION,5499
28952,INHIBITION,114907
786,INHIBITION,5518
5501,INHIBITION,4636
1978,INHIBITION,5595
10681,INHIBITION,111
783,INHIBITION,5527
135948,INHIBITION,409
4660,INHIBITION,140465
3710,INHIBITION,5568
81029,INHIBITION,6425
3690,INHIBITION,4893
153129,INHIBITION,6198
170622,INHIBITION,6468
126006,INHIBITION,5443
5435,INHIBITION,5436
5516,INHIBITION,10842
26086,INHIBITION,5367
5519,INHIBITION,5594
11171,INHIBITION,7021
4660,INHIBITION,9475
6997,INHIBITION,10637
408,INHIBITION,390883
5906,INHIBITION,8844
776,INHIBITION,10681
5777,INHIBITION,5594
254786,INHIBITION,157
9020,INHIBITION,8740
4694,INHIBITION,5566
5602,INHIBITION,3667
390152,INHIBITION,5568
10517,INHIBITION,283807
408,INHIBITION,8383
2249,INHIBITION,8074
119679,INHIBITION,5568
3337,INHIBITION,57805
53637,INHIBITION,29899
2997,INHIBITION,5571
55845,INHIBITION,10152
114907,INHIBITION,54461
5595,INHIBITION,572
3716,INHIBITION,30837
3185,INHIBITION,5434
25805,INHIBITION,91
6774,INHIBITION,3716
1452,INHIBITION,324
57591,INHIBITION,3688
26268,INHIBITION,55208
5566,INHIBITION,343563
5566,INHIBITION,401667
7474,INHIBITION,29978
157,INHIBITION,392138
84085,INHIBITION,4738
7322,INHIBITION,51122
6923,INHIBITION,54165
27005,INHIBITION,257397
283159,INHIBITION,5568
29899,INHIBITION,1902
27121,INHIBITION,7479
409,INHIBITION,81127
114907,INHIBITION,26234
784,INHIBITION,6844
4670,INHIBITION,5433
4696,INHIBITION,5567
79176,INHIBITION,54165
138802,INHIBITION,408
1147,INHIBITION,5728
4851,INHIBITION,5986
6915,INHIBITION,9368
156,INHIBITION,283160
8338,INHIBITION,7343
1655,INHIBITION,10772
2246,INHIBITION,8817
64121,INHIBITION,1978
2786,INHIBITION,26086
2770,INHIBITION,3122
5435,INHIBITION,3178
93589,INHIBITION,5518
5501,INHIBITION,782
5566,INHIBITION,5569
85236,INHIBITION,7057
26272,INHIBITION,26235
57369,INHIBITION,5595
4862,INHIBITION,9572
10454,INHIBITION,4091
5566,INHIBITION,283297
26086,INHIBITION,8862
7398,INHIBITION,2072
26267,INHIBITION,285231
2905,INHIBITION,5501
2890,INHIBITION,5500
150726,INHIBITION,899
26267,INHIBITION,6500
329,INHIBITION,1522
58528,INHIBITION,1977
10062,INHIBITION,19
2255,INHIBITION,27006
157,INHIBITION,390271
284532,INHIBITION,409
81466,INHIBITION,156
57599,INHIBITION,2188
8074,INHIBITION,2251
9046,INHIBITION,3845
5567,INHIBITION,401666
28227,INHIBITION,9254
390265,INHIBITION,156
6777,INHIBITION,5771
841,INHIBITION,330
10325,INHIBITION,8131
4852,INHIBITION,63940
22916,INHIBITION,7072
126374,INHIBITION,60485
2775,INHIBITION,3122
23192,INHIBITION,11337
81470,INHIBITION,156
10000,INHIBITION,5590
9350,INHIBITION,91
1869,INHIBITION,1874
9398,INHIBITION,5335
1387,INHIBITION,4087
5522,INHIBITION,776
93408,INHIBITION,4659
5519,INHIBITION,778
201456,INHIBITION,285231
402,INHIBITION,10382
29099,INHIBITION,23412
156,INHIBITION,79339
8819,INHIBITION,2735
79791,INHIBITION,23142
9466,INHIBITION,3716
4193,INHIBITION,1029
7375,INHIBITION,330
4303,INHIBITION,10110
25898,INHIBITION,5983
26190,INHIBITION,84961
1191,INHIBITION,735
3280,INHIBITION,4851
282775,INHIBITION,408
219437,INHIBITION,156
79791,INHIBITION,899
29899,INHIBITION,5726
8844,INHIBITION,5595
259286,INHIBITION,63940
115290,INHIBITION,9978
390083,INHIBITION,156
27241,INHIBITION,585
1978,INHIBITION,84335
26263,INHIBITION,26232
59284,INHIBITION,5515
5568,INHIBITION,390437
55012,INHIBITION,779
286826,INHIBITION,5111
7480,INHIBITION,6425
347169,INHIBITION,5568
729759,INHIBITION,157
9021,INHIBITION,3558
1813,INHIBITION,126006
10018,INHIBITION,596
7855,INHIBITION,1499
56829,INHIBITION,4893
170622,INHIBITION,123879
26267,INHIBITION,123879
23543,INHIBITION,5436
156,INHIBITION,282775
51397,INHIBITION,123879
156,INHIBITION,128360
8546,INHIBITION,4893
114907,INHIBITION,51122
7316,INHIBITION,57599
2811,INHIBITION,8340
6468,INHIBITION,26224
170622,INHIBITION,26272
9978,INHIBITION,7311
146330,INHIBITION,26259
219482,INHIBITION,156
2773,INHIBITION,55811
28952,INHIBITION,23194
10533,INHIBITION,7529
282763,INHIBITION,5568
7471,INHIBITION,22943
5568,INHIBITION,403273
391189,INHIBITION,157
150684,INHIBITION,54461
219875,INHIBITION,5567
79791,INHIBITION,84259
408,INHIBITION,390167
7314,INHIBITION,5371
1211,INHIBITION,29924
1870,INHIBITION,896
6262,INHIBITION,5501
29899,INHIBITION,54429
5509,INHIBITION,801
115290,INHIBITION,26235
5566,INHIBITION,219869
5577,INHIBITION,5595
207,INHIBITION,5529
5500,INHIBITION,786
390648,INHIBITION,5567
157,INHIBITION,387748
3553,INHIBITION,8878
121130,INHIBITION,409
5567,INHIBITION,285659
9715,INHIBITION,8844
157,INHIBITION,26538
5908,INHIBITION,7529
5567,INHIBITION,338662
156,INHIBITION,284521
3451,INHIBITION,3660
4008,INHIBITION,170622
5566,INHIBITION,391211
123879,INHIBITION,84085
3845,INHIBITION,3674
5611,INHIBITION,5610
408,INHIBITION,403282
219869,INHIBITION,157
7027,INHIBITION,1021
409,INHIBITION,219959
409,INHIBITION,219954
10513,INHIBITION,367
150684,INHIBITION,84259
50839,INHIBITION,126006
7533,INHIBITION,1454
8340,INHIBITION,27327
999,INHIBITION,128239
5725,INHIBITION,2963
5568,INHIBITION,6323
161,INHIBITION,2060
5894,INHIBITION,4000
2782,INHIBITION,29899
1154,INHIBITION,3561
63940,INHIBITION,5443
5568,INHIBITION,283111
25847,INHIBITION,9232
604,INHIBITION,25998
5566,INHIBITION,338674
79412,INHIBITION,7479
9626,INHIBITION,3000
4087,INHIBITION,10413
8349,INHIBITION,192669
283807,INHIBITION,146330
10131,INHIBITION,6389
5568,INHIBITION,81285
390054,INHIBITION,5568
144699,INHIBITION,201456
89780,INHIBITION,7483
409,INHIBITION,390154
90390,INHIBITION,3952
84261,INHIBITION,222235
3770,INHIBITION,2776
1019,INHIBITION,1029
6233,INHIBITION,6923
4090,INHIBITION,4092
4605,INHIBITION,5933
149951,INHIBITION,7314
1499,INHIBITION,51701
1870,INHIBITION,5934
23149,INHIBITION,2060
51725,INHIBITION,28952
7311,INHIBITION,4193
27345,INHIBITION,779
5523,INHIBITION,775
5568,INHIBITION,7932
254973,INHIBITION,157
54165,INHIBITION,126433
7314,INHIBITION,149951
7483,INHIBITION,4041
836,INHIBITION,142
26523,INHIBITION,4851
6233,INHIBITION,3320
5568,INHIBITION,390442
6396,INHIBITION,83667
1454,INHIBITION,7531
7099,INHIBITION,5781
1386,INHIBITION,8646
157,INHIBITION,390883
3017,INHIBITION,2811
5600,INHIBITION,1843
3845,INHIBITION,8844
23216,INHIBITION,5862
1874,INHIBITION,990
23014,INHIBITION,23291
5566,INHIBITION,390072
3932,INHIBITION,868
995,INHIBITION,5577
91860,INHIBITION,1259
51083,INHIBITION,126006
219464,INHIBITION,156
4343,INHIBITION,9687
9133,INHIBITION,51343
4008,INHIBITION,54850
5054,INHIBITION,4088
2597,INHIBITION,351
390084,INHIBITION,5568
5894,INHIBITION,5594
81472,INHIBITION,157
26232,INHIBITION,84085
26281,INHIBITION,2264
390538,INHIBITION,157
5500,INHIBITION,1385
79791,INHIBITION,51725
999,INHIBITION,4233
6347,INHIBITION,3586
817,INHIBITION,196883
598,INHIBITION,5601
22906,INHIBITION,673
63940,INHIBITION,50840
7316,INHIBITION,6923
409,INHIBITION,219952
338442,INHIBITION,126006
814,INHIBITION,109
6502,INHIBITION,10517
5660,INHIBITION,29899
5566,INHIBITION,26664
10681,INHIBITION,196883
51122,INHIBITION,54620
23401,INHIBITION,139285
128239,INHIBITION,1495
1154,INHIBITION,3932
55012,INHIBITION,93589
933,INHIBITION,973
10398,INHIBITION,5500
56829,INHIBITION,5894
4233,INHIBITION,2549
4087,INHIBITION,3066
2791,INHIBITION,109
7932,INHIBITION,156
3553,INHIBITION,5600
5568,INHIBITION,4536
4627,INHIBITION,5500
3643,INHIBITION,3630
8823,INHIBITION,2249
7409,INHIBITION,387
5566,INHIBITION,56901
408,INHIBITION,150681
6788,INHIBITION,5522
958,INHIBITION,7186
6844,INHIBITION,6857
7157,INHIBITION,10000
5571,INHIBITION,3991
10544,INHIBITION,5624
144699,INHIBITION,26235
26271,INHIBITION,8945
5568,INHIBITION,81472
408,INHIBITION,390081
6233,INHIBITION,51397
7072,INHIBITION,22916
84259,INHIBITION,6500
369,INHIBITION,5894
3717,INHIBITION,1442
5305,INHIBITION,2934
8945,INHIBITION,222235
3071,INHIBITION,8936
156,INHIBITION,284383
6422,INHIBITION,89780
26338,INHIBITION,409
5536,INHIBITION,4217
127068,INHIBITION,5568
5515,INHIBITION,778
8945,INHIBITION,26235
28952,INHIBITION,79176
5566,INHIBITION,26531
1185,INHIBITION,4893
283807,INHIBITION,79791
390265,INHIBITION,5567
5778,INHIBITION,5595
408,INHIBITION,26188
701,INHIBITION,51529
4887,INHIBITION,126006
2244,INHIBITION,8844
157,INHIBITION,401993
408,INHIBITION,284383
4851,INHIBITION,26523
3717,INHIBITION,3569
9021,INHIBITION,6773
598,INHIBITION,1508
55970,INHIBITION,108
301,INHIBITION,29899
80004,INHIBITION,5430
2770,INHIBITION,5998
207,INHIBITION,23239
6772,INHIBITION,3570
26086,INHIBITION,5660
6932,INHIBITION,1487
409,INHIBITION,120796
84867,INHIBITION,5601
9978,INHIBITION,23194
80028,INHIBITION,9040
5430,INHIBITION,5441
26259,INHIBITION,84085
408,INHIBITION,346517
3337,INHIBITION,5611
4609,INHIBITION,57690
29099,INHIBITION,2034
51529,INHIBITION,701
157,INHIBITION,442361
26270,INHIBITION,93611
5576,INHIBITION,5594
7375,INHIBITION,7186
7323,INHIBITION,7428
157,INHIBITION,26696
390067,INHIBITION,5567
4738,INHIBITION,26263
93589,INHIBITION,5499
817,INHIBITION,108
1938,INHIBITION,29904
5567,INHIBITION,390054
144124,INHIBITION,157
5509,INHIBITION,5256
9934,INHIBITION,63940
84219,INHIBITION,10641
84961,INHIBITION,26232
23412,INHIBITION,115290
6923,INHIBITION,51397
26086,INHIBITION,2787
79791,INHIBITION,150684
5565,INHIBITION,3991
5601,INHIBITION,1852
29945,INHIBITION,9232
409,INHIBITION,127623
5781,INHIBITION,353376
29895,INHIBITION,4660
1875,INHIBITION,1869
5501,INHIBITION,116443
409,INHIBITION,135946
5664,INHIBITION,22926
11035,INHIBITION,330
54620,INHIBITION,26263
3451,INHIBITION,3441
219431,INHIBITION,409
80204,INHIBITION,6468
5143,INHIBITION,816
4851,INHIBITION,10683
5568,INHIBITION,219981
114,INHIBITION,815
29899,INHIBITION,5367
5500,INHIBITION,27092
26086,INHIBITION,1269
1026,INHIBITION,208
192670,INHIBITION,474382
890,INHIBITION,8881
25847,INHIBITION,9134
23412,INHIBITION,899
7094,INHIBITION,3845
10772,INHIBITION,10189
8338,INHIBITION,26523
51135,INHIBITION,4615
3635,INHIBITION,5579
26086,INHIBITION,623
2048,INHIBITION,5747
408,INHIBITION,219965
8386,INHIBITION,156
